zone_id,ac_base,ac_policy_income,ac_policy_uniform,pop_zone,zone_code,ac_base_pct,ac_policy_income_pct,ac_policy_uniform_pct
102,0.9800000190734863,0.9800000190734863,0.9800000190734863,21716.29395365715,00187,98.00000190734863,98.00000190734863,98.00000190734863
103,0.46430581808090216,0.6999999880790712,0.5555767416954042,11921.849263831013,00188,46.43058180809022,69.99999880790712,55.55767416954042
104,0.8200454711914062,0.8200454711914062,0.9113163948059082,34615.28062532685,00189,82.00454711914062,82.00454711914062,91.13163948059082
105,0.9800000190734863,0.9800000190734863,0.9800000190734863,25742.96834595385,00191,98.00000190734863,98.00000190734863,98.00000190734863
106,0.9800000190734862,0.9800000190734862,0.9800000190734862,11398.749505996704,00192,98.00000190734862,98.00000190734862,98.00000190734862
107,0.9800000190734864,0.9800000190734864,0.9800000190734864,9626.217351913452,00193,98.00000190734865,98.00000190734865,98.00000190734865
108,0.9800000190734863,0.9800000190734863,0.9800000190734863,18626.093294858932,00195,98.00000190734863,98.00000190734863,98.00000190734863
109,0.9800000190734863,0.9800000190734863,0.9800000190734863,16550.495783776045,00196,98.00000190734863,98.00000190734863,98.00000190734863
110,0.9800000190734864,0.9800000190734864,0.9800000190734864,29702.60921816528,00197,98.00000190734865,98.00000190734865,98.00000190734865
111,0.9800000190734863,0.9800000190734863,0.9800000190734863,28761.97381591797,00198,98.00000190734863,98.00000190734863,98.00000190734863
112,0.9800000190734863,0.9800000190734863,0.9800000190734863,24483.314160082955,00199,98.00000190734863,98.00000190734863,98.00000190734863
