"city","b1","b2","b3","b4","b5","v11","v21","v31","v41","v51","v22","v32","v42","v52","v33","v43","v53","v44","v54","v55","totdeath","conv","ageval","agegr"
"brln.ger9315",0.0742430736918878,-0.148043352739746,-0.113268103773563,-0.255579480760746,0.984321332476052,0.0106404464675661,0.0084858711190929,0.00946832459947278,0.0085600654997396,0.0103996479193827,0.00752602746685327,0.00793438686009526,0.00750283432986914,0.00846797478810916,0.00916311882189321,0.00807959323671209,0.0101870151595972,0.0087713571164826,0.00710699009377628,0.0188214520019062,811051,TRUE,80.0333333333333,"0099"
"hmbr.ger9315",-0.425789982228789,-0.54925247808862,-0.542857271371785,-0.644552093991175,-0.0181518649287375,0.0235600528576203,0.0194872797466494,0.0213574605511458,0.0195903436059944,0.0231295511882945,0.0174745821062669,0.0183129010593125,0.0173886655741407,0.0193529591932508,0.0206297701444629,0.0185424180053291,0.0226045096432431,0.0199105541220733,0.0161938504225504,0.0387520801633864,445338,TRUE,80.2857142857143,"0099"
"mnch.ger9315",-0.201939959023258,-0.260839443594783,-0.304227015383619,-0.424652769985902,0.302414223609002,0.0192159745162827,0.0145009814632146,0.0167180836178774,0.0150104609735365,0.0181211613280909,0.0128815977418856,0.0135427465311779,0.013003065112205,0.0141823830303217,0.0163587032711703,0.0142481457831313,0.017904358061246,0.0172387150537446,0.00880476762405877,0.0474407889447482,290962,TRUE,81.3428571428571,"0099"
"koln.ger9315",0.261082254387542,-0.0140926973989879,0.0596220177822699,-0.0813757204891177,1.35168430155276,0.0437573834895503,0.0361462852164198,0.0395137398041386,0.0357766750620551,0.0460135775895593,0.032625788201329,0.0339721337750449,0.0322808773216201,0.037312442760862,0.0379566143858329,0.0336339685605662,0.0451674520657255,0.0389183598499771,0.0191708594463827,0.150758139608693,229457,TRUE,80.2523809523809,"0099"
"frnk.ger9315",0.489571724667458,0.26026389450139,0.244269611874156,0.00926439368956433,1.82443596359415,0.0437030951214168,0.0350799538413415,0.0390242149851943,0.0354419454071156,0.0445101191778039,0.0317644692782283,0.0329922523869463,0.0316870597734239,0.0354756435553908,0.0381813391155113,0.0337261534748049,0.044546526576679,0.0396353680147037,0.0176239251456193,0.16878944470318,168417,TRUE,80.8333333333333,"0099"
"sttt.ger9315",0.132835442198966,-0.0307928266389679,-0.0382783930011529,-0.034274057914269,0.781859267810116,0.0359280293930723,0.0265512149922621,0.0310923585582874,0.0272010494417869,0.0357908860248995,0.023469697163925,0.024592358689649,0.0234957756726248,0.0264955423716769,0.0304177059797521,0.0256984293737698,0.0355901341149192,0.0328424361581641,0.00928156283581842,0.140477795750309,136878,TRUE,81.352380952381,"0099"
"lpzg.ger9315",-0.148430416489559,-0.378449743549021,-0.397056377934748,-0.332107146993119,0.451865115764222,0.0421722752982193,0.0322673502495127,0.036843805988041,0.032718626725728,0.0411294381063352,0.0283675545608308,0.0299232391679321,0.0283029951586991,0.031934627795539,0.0356435809573079,0.0306905593210406,0.0404267023090704,0.0354657093796876,0.0231303637519633,0.0958632052579199,152861,TRUE,79.9523809523809,"0099"
"drsd.ger9315",-0.147018403181179,-0.279569291114088,-0.265662784599434,-0.393265322043702,0.621281656478001,0.0514289877270823,0.0386236764242852,0.0446449828589448,0.0394380067255413,0.0479329121099405,0.0334661405522199,0.0357412998862494,0.0335383271237487,0.0375277271543511,0.0429543152473318,0.0368915058485478,0.04643947829379,0.0415488972966816,0.0315235079233122,0.0870451443160915,125866,TRUE,80.4190476190476,"0099"
"drtm.ger9315",-0.195212081133284,-0.401518052282563,-0.314655877158342,-0.561036802067636,0.832649442243047,0.0429617919798686,0.034188804065055,0.0382692700142033,0.0340324673974804,0.0431795266311229,0.0309875003234122,0.0322576297175749,0.0306820646496113,0.0345016718067465,0.0372526950677354,0.0321526454252248,0.0428184491517121,0.0390380954800823,0.0186691761153164,0.120152959210091,155233,TRUE,79.3666666666667,"0099"
"dssl.ger9315",0.204309255795755,-0.123569086573623,-0.0779626539994497,-0.17373650516161,1.56664627605416,0.0497005943703188,0.0405445138652833,0.044677932308461,0.0401862382480507,0.0514455646883258,0.0369080962578426,0.0383121905511285,0.0364981821340745,0.0415611680527022,0.0433770527382453,0.0379919461534872,0.0510605141286592,0.0451809414336473,0.0205884567234909,0.165167338025386,160069,TRUE,79.5619047619048,"0099"
