"URAU_CODE","year","pop","isol","prop_65p","popdens","ndvi","pm25","no2","imperv","tree","grass","water","woody","elevation","coast_dist","tmean","trange","prop_0004","prop_1014","prop_1519","prop_2024","prop_2529","prop_3034","prop_3539","prop_4044","prop_4549","prop_5054","prop_5559","prop_0509","prop_6064","prop_6569","prop_7074","prop_7579","prop_8084","prop_8599","lifexp_00","lifexp_05","lifexp_10","lifexp_15","lifexp_20","lifexp_25","lifexp_30","lifexp_35","lifexp_40","lifexp_45","lifexp_50","lifexp_55","lifexp_60","lifexp_65","lifexp_70","lifexp_75","lifexp_80","lifexp_85","gdp","educ","unempl","depriv","bedrates","deathrate_tot","deathrate_0004","deathrate_1014","deathrate_1519","deathrate_2024","deathrate_2529","deathrate_3034","deathrate_3539","deathrate_4044","deathrate_4549","deathrate_0509","deathrate_5054","deathrate_5559","deathrate_6064","deathrate_6569","deathrate_7074","deathrate_7579","deathrate_8084","deathrate_8599","isol2"
"NL021C",2006,NA,NA,NA,NA,0.59768712349,13.2573299407959,14.8257465362549,NA,NA,NA,NA,NA,1,5.92435554518041,11.2364383561644,26.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.3,75.7,70.7,65.8,60.8,55.9,51,46.1,41.3,36.5,31.8,27.3,23,18.9,15,11.5,8.5,6.1,37900,34.2,4.4,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NL021C",2007,NA,NA,NA,NA,0.59154578819,13.5759248733521,10.026460647583,NA,NA,NA,NA,NA,1,5.92435554518041,11.3927397260274,23.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.5,75.8,70.9,65.9,61,56.1,51.2,46.3,41.5,36.7,32,27.6,23.2,19.1,15.3,11.8,8.8,6.4,39900,34.5,3.5,1.7,433.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NL021C",2008,NA,NA,NA,NA,0.6046044688,15.3417139053345,13.3707847595215,NA,NA,NA,NA,NA,1,5.92435554518041,10.7520765027322,24.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.6,76,71,66,61.1,56.2,51.3,46.4,41.5,36.8,32.1,27.6,23.3,19.2,15.3,11.8,8.7,6.3,41300,35.3,3,1.5,430.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NL021C",2009,NA,NA,NA,NA,0.61821872982,15.3173379898071,11.1610794067383,NA,NA,NA,NA,NA,1,5.92435554518041,10.6436712328767,26.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,76.5,71.5,66.5,61.6,56.7,51.7,46.9,42,37.2,32.5,28,23.7,19.6,15.7,12.2,9,6.6,35600,37.3,3.6,1.4,427.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NL021C",2010,NA,NA,NA,NA,0.58410784314,15.0097398757935,11.4272766113281,NA,NA,NA,NA,NA,1,5.92435554518041,9.20413698630137,27.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.3,76.6,71.7,66.7,61.7,56.8,51.9,47,42.2,37.4,32.7,28.2,23.8,19.7,15.8,12.2,9.1,6.6,34300,38.7,4.2,2.2,420.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NL021C",2011,NA,41.5126313915251,NA,NA,0.56677839519,15.6365070343018,17.3590698242188,NA,NA,NA,NA,NA,1,5.92435554518041,10.8940273972603,24.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.4,76.8,71.8,66.9,61.9,57,52.1,47.2,42.3,37.5,32.9,28.4,24,19.9,15.9,12.3,9.1,6.7,34200,38.6,4.4,3,404.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.415126313915251
"NL021C",2012,NA,NA,NA,NA,0.62339090388,11.9443464279175,8.88914203643799,NA,NA,NA,NA,NA,1,5.92435554518041,10.3008469945355,29.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.2,76.6,71.6,66.6,61.7,56.8,51.9,47,42.1,37.3,32.6,28.1,23.7,19.5,15.6,12,8.8,6.3,34200,38.5,4.9,3.1,384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NL021C",2013,NA,NA,NA,NA,0.61671454768,12.5233840942383,8.28204250335693,NA,NA,NA,NA,NA,1,5.92435554518041,9.85090410958904,27.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.5,76.8,71.8,66.9,61.9,57,52.1,47.2,42.3,37.5,32.8,28.3,23.9,19.8,15.9,12.2,9,6.4,34700,39.2,6.5,3.1,375.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NL021C",2014,NA,NA,NA,1340.74522829393,0.64184388767,13.1409139633179,9.10303592681885,NA,NA,NA,NA,NA,1,5.92435554518041,11.7707123287671,24.91,4.8,6.3,6.3,5.8,5.3,4.9,5.5,7.3,8.2,8.2,6.8,5.3,6.1,6.1,4.3,3.6,2.8,2.4,81.8,77.2,72.2,67.3,62.4,57.5,52.5,47.6,42.8,38,33.2,28.7,24.3,20.1,16.2,12.5,9.2,6.6,35100,40.8,6.3,4.1,360.65,0.00915311747446151,0.000962258099005667,8.22097994080894e-05,0,8.8487744447394e-05,0.000390510592599824,0.000417231667883592,0.000754432289701999,0.000853424365265628,0.00175625666436681,0,0.00257894074726381,0.00415345114031113,0.00716997047659215,0.0120614966448654,0.0194589463692454,0.0308553386911596,0.0605610254504923,0.147986942328618,NA
"NL021C",2015,NA,34,NA,NA,0.5859755814,11.7786521911621,9.44461727142334,20.6112251281738,10.5973930358887,0.235154584050179,0.73578929901123,2.39613270759583,1,5.92435554518041,10.9725479452055,23.9,4.8,6.1,6.3,5.8,5.3,5.1,5.3,6.8,8.1,8.3,7.1,5.2,6.1,6.2,4.4,3.7,2.8,2.5,81.6,76.9,71.9,66.9,62,57,52.1,47.2,42.3,37.5,32.8,28.2,23.8,19.7,15.8,12.2,8.9,6.2,33200,41.6,5.8,3.5,348.98,0.00969928607485397,0.000643707756678468,0,0.000246568587161996,0.000265721877767936,0.000288933834151979,0.000304909035471084,0.000291120815138282,0.00097913685320479,0.00209830228269854,0,0.0025396432111001,0.00463096960926194,0.00875568277487792,0.0123877618889258,0.0186393289841566,0.0313996057448606,0.0599630996309963,0.15547263681592,NA
"NL021C",2016,92965,35,0.187070402839778,1348.89865380171,0.64329689682,12.0061073303223,13.8435592651367,NA,NA,NA,NA,NA,1,5.92435554518041,11.0760928961749,25.39,4.8,5.9,6.3,5.7,5.6,5.2,5.3,6.4,7.9,8.4,7.3,5.2,6.2,6.4,4.4,3.7,2.8,2.5,81.6,76.9,72,67,62.1,57.2,52.2,47.3,42.5,37.7,32.9,28.3,23.9,19.8,15.8,12.2,8.8,6.2,32800,42.9,5,4.5,341.1,0.0098805818621846,0.000953591862682772,8.6400552963539e-05,0.00024380333197887,0.000451589595375723,0,0.000298181095318557,0.000288822566669876,0.000562700964630225,0.00154988698740717,0.000198609731876862,0.00288113774290443,0.0044012854547995,0.00738099187261569,0.00999274719961318,0.021854764107308,0.0343970161624534,0.0561922365988909,0.161874120249346,NA
"NL021C",2017,NA,NA,NA,1354.2375516431,0.63649663372,10.8894090652466,11.3787403106689,NA,NA,NA,NA,NA,1,5.92435554518041,11.2109589041096,24.75,4.9,5.7,6.4,5.6,5.6,5.3,5.3,6.1,7.9,8.2,7.6,5.1,6.3,6.1,5,3.7,2.8,2.6,82,77.4,72.4,67.4,62.5,57.5,52.6,47.7,42.9,38.1,33.3,28.7,24.3,20.1,16.1,12.4,9.1,6.3,32700,44.4,4.2,4.3,327.68,0.00971556733611989,0.000419287211740042,8.8809946714032e-05,8.02053256336221e-05,0.000182949140139041,0.00027146864537146,0.000482392667631452,0.000764672146817052,0.00100569896077774,0.00155702608018684,9.95718410833416e-05,0.00279990044798407,0.00478243297858009,0.00610450919746052,0.0110654707016514,0.0198009643993023,0.0316091954022989,0.0552699228791774,0.156920653671983,NA
"NL021C",2018,NA,NA,NA,1360.01168453771,0.59284444444,12.3525590896606,8.82966613769531,NA,NA,NA,NA,NA,1,5.92435554518041,11.3653698630137,33.59,4.9,5.6,6.3,5.5,5.7,5.4,5.3,5.8,7.7,8.1,7.8,5.1,6.4,5.9,5.4,3.8,2.8,2.6,82.1,77.4,72.4,67.4,62.5,57.5,52.6,47.7,42.9,38,33.3,28.7,24.2,20,16,12.3,9.1,6.2,34600,45.4,3.5,2.5,318.43,0.010046555973669,0.000729090719716696,9.09669789866279e-05,0,0.000183099880985077,0.000358037952022914,0.000374988281616199,0.000284468044756306,0.00078623220057657,0.00172253875712204,9.92950054612253e-05,0.00293310034947579,0.00497284564548845,0.00746980292434838,0.0108178277801817,0.0170417098201676,0.0340145200322667,0.0596414196853275,0.157622243528284,NA
"NL021C",2019,93868,35,0.196531299271317,1361.82517004269,0.6160692679,10.5222826004028,8.23236083984375,NA,NA,NA,NA,NA,1,5.92435554518041,11.4227397260274,27.3,4.8,5.4,6.2,5.6,5.8,5.6,5.3,5.7,7.3,8.1,7.9,5.1,6.5,5.8,5.6,3.8,2.8,2.7,82.4,77.7,72.7,67.8,62.8,57.9,53,48.1,43.2,38.4,33.6,29,24.5,20.3,16.3,12.6,9.3,6.6,34400,48.5,2.8,2.5,302.1,0.00968745580540235,0.000736299568738824,0,0,0,0.000175669740887132,0.00018058690744921,0.000664956777809442,0.000976129204011004,0.00153000904096251,0,0.00244192599085843,0.00426724412457805,0.00572091225357557,0.0114560559685177,0.0172600759081872,0.0272606382978723,0.0558609682567831,0.159554380664653,NA
"NL021C",2020,94474,35,0.199176493003366,1370.26875244545,0.63486875,9.13979911804199,NA,NA,NA,NA,NA,NA,1,5.92435554518041,NA,NA,4.8,5.3,6,5.7,5.8,5.7,5.5,5.5,6.9,7.9,8,5.1,6.8,5.8,5.7,3.9,2.9,2.7,81.7,77,72,67.1,62.1,57.2,52.3,47.4,42.5,37.7,32.9,28.3,23.8,19.6,15.6,11.9,8.7,6,33200,49.9,3.4,2.9,291.69,0.0108082045924825,0.000632978162253402,9.42329438371655e-05,8.30288940551312e-05,0.000177635669242384,8.70625108828139e-05,0.000263019463440295,0.000828119249171881,0.00100045475216007,0.00160501933318742,0,0.00271790657986221,0.00407140620106483,0.00605612998522895,0.012683520111198,0.0199630639345704,0.0337136929460581,0.0581214322781526,0.173743741887632,NA
"NL022C",2000,95147,NA,NA,NA,0.54869497053,13.7643003463745,NA,NA,NA,NA,NA,NA,110,134.523529159552,10.652349726776,28.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.2,73.7,68.7,63.8,58.9,54,49.1,44.3,39.5,34.8,30.2,25.7,21.5,17.5,13.9,10.6,7.8,5.7,24000,18.3,2.3,NA,493.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NL022C",2001,95149,39,0.169250333687164,NA,0.51987668898,13.8871927261353,NA,NA,NA,NA,NA,NA,110,134.523529159552,10.1549589041096,30.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.8,73.3,68.3,63.4,58.5,53.7,48.8,44,39.1,34.4,29.8,25.4,21.2,17.1,13.4,10.2,7.5,5.4,25300,19.6,1.9,NA,484.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NL022C",2002,95004,NA,NA,NA,0.50044402861,13.5999193191528,NA,NA,NA,NA,NA,NA,110,134.523529159552,10.6951506849315,29.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.9,73.4,68.5,63.5,58.6,53.8,48.9,44.1,39.2,34.5,29.9,25.5,21.2,17.2,13.4,10.1,7.4,5.4,26500,19.6,1.9,NA,479.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NL022C",2003,93969,NA,NA,NA,0.4687824978,16.1340579986572,NA,NA,NA,NA,NA,NA,110,134.523529159552,10.622602739726,36.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,73.4,68.5,63.5,58.7,53.8,48.9,44.1,39.3,34.6,30.1,25.6,21.4,17.3,13.6,10.3,7.5,5.3,27000,21.7,3.7,NA,449.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NL022C",2004,93523,40,0.173304962415662,NA,0.5320010385,14.4285202026367,NA,NA,NA,NA,NA,NA,110,134.523529159552,9.9581693989071,28.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.7,74.1,69.1,64.1,59.2,54.3,49.5,44.6,39.8,35.1,30.6,26.2,21.9,17.9,14.1,10.8,8,5.8,28200,24,4.5,NA,447.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NL022C",2005,92542,NA,0.17550949838992,NA,0.54885113476,13.5508375167847,17.0391998291016,NA,NA,NA,NA,NA,110,134.523529159552,10.4307123287671,32.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.1,74.5,69.5,64.6,59.6,54.8,49.9,45,40.2,35.4,30.8,26.4,22,18,14.1,10.8,8,5.8,28800,21.8,6.1,2.5,445.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NL022C",2006,91499,NA,0.178624903004404,NA,0.54895494056,15.151403427124,17.0993766784668,NA,NA,NA,NA,NA,110,134.523529159552,10.8322191780822,31.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.3,74.8,69.9,64.9,60,55.1,50.2,45.4,40.6,35.8,31.2,26.8,22.5,18.4,14.6,11.2,8.4,6.2,30200,22.7,5.3,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NL022C",2007,90537,NA,0.182102344897666,NA,0.54550778754,15.1805295944214,18.3225059509277,NA,NA,NA,NA,NA,110,134.523529159552,10.8240273972603,26.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.1,75.5,70.5,65.5,60.6,55.7,50.8,45.9,41.1,36.3,31.7,27.2,22.9,18.8,15,11.5,8.6,6.4,32300,23.2,4.7,1.7,433.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NL022C",2008,89671,42,0.185622999631988,NA,0.56785434783,15.5781030654907,17.745433807373,NA,NA,NA,NA,NA,110,134.523529159552,10.1660928961749,26.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.9,75.3,70.4,65.4,60.5,55.6,50.8,45.9,41.1,36.3,31.7,27.3,23,18.9,15,11.5,8.6,6.3,33200,25.6,3.8,1.5,430.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NL022C",2009,89356,NA,0.187810555530686,NA,0.53900594254,15.959397315979,17.8284549713135,NA,NA,NA,NA,NA,110,134.523529159552,10.2736438356164,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.6,76,71,66,61.1,56.1,51.2,46.3,41.5,36.8,32.1,27.6,23.3,19.2,15.2,11.7,8.7,6.5,31100,26.1,5.2,1.4,427.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NL022C",2010,89236,43,0.190472455062979,NA,0.5549154154,15.7964267730713,16.4804668426514,NA,NA,NA,NA,NA,110,134.523529159552,8.88542465753425,35.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.5,75.9,70.9,66,61.1,56.2,51.3,46.4,41.5,36.8,32.1,27.7,23.4,19.2,15.4,11.9,8.9,6.5,32500,25.5,5.1,2.2,420.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NL022C",2011,89212,43,0.193729543110792,NA,0.52316246069,15.3561267852783,19.3967380523682,NA,NA,NA,NA,NA,110,134.523529159552,10.9670136986301,29.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,76.4,71.4,66.5,61.6,56.7,51.8,46.9,42.1,37.3,32.6,28.2,23.9,19.8,15.9,12.3,9.1,6.7,33400,25.5,4.2,1.8,404.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.342922480559079
"NL022C",2012,89016,43,0.197211737215781,NA,0.56182550122,13.3447427749634,17.325963973999,NA,NA,NA,NA,NA,110,134.523529159552,10.182349726776,36.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.8,76.2,71.3,66.3,61.3,56.5,51.6,46.7,41.9,37.1,32.4,27.9,23.6,19.5,15.6,12.1,8.8,6.4,32800,26.1,4.6,1.3,384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NL022C",2013,88747,44,0.201922318500907,NA,0.55173941688,14.2191791534424,16.2199668884277,NA,NA,NA,NA,NA,110,134.523529159552,9.65504109589041,33.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.1,76.5,71.5,66.5,61.6,56.7,51.8,46.9,42.1,37.3,32.6,28.1,23.7,19.6,15.7,12.2,9,6.6,33100,27.4,6.8,1.8,375.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NL022C",2014,88259,44,0.205973328499077,1839.99344254211,0.55843611111,12.0303859710693,16.0178756713867,NA,NA,NA,NA,NA,110,134.523529159552,11.4415890410959,29.85,3.9,5,5.5,6.7,5.6,5.1,5,6.5,7.7,8.3,7.8,4.1,7.4,6.8,5.2,4.1,3,2.4,81.6,76.9,71.9,67,62,57.1,52.2,47.3,42.4,37.6,32.9,28.4,24.1,20.1,16.1,12.5,9.4,6.8,33600,27.1,6.8,1.8,360.65,0.0106164984424501,0.000845952119110058,6.68560922614073e-05,0.000180391449445296,0.000173250173250173,0.00029330674018889,0.000489508207420944,0.000663173950527223,0.000921965836043742,0.00211995974217863,8.07037365830038e-05,0.00363099513207246,0.00602179720961791,0.00862569832402235,0.0121116886256497,0.0215838857399046,0.0353541489490949,0.0638605868270141,0.151121107752864,NA
"NL022C",2015,NA,40,NA,NA,0.55838982318,11.7290172576904,12.9553842544556,28.8991565704346,14.7319450378418,0.0520967617630959,0.0253846999257803,5.346604347229,110,134.523529159552,10.8204931506849,30.66,3.9,4.8,5.5,6.6,5.7,5.1,5,6.1,7.5,8.3,8,4.1,7.4,7.1,5.3,4.2,3,2.5,81,76.3,71.3,66.3,61.4,56.5,51.7,46.8,42,37.2,32.5,28,23.7,19.5,15.6,12.1,8.8,6.3,35700,29.4,5.7,2.2,348.98,0.0112982901411539,0.000642948992713245,0.000102947736865585,0.000150561594748412,0.000200742748168222,0.000521527496088544,0.000587831880082296,0.000999833361106482,0.00109781534745856,0.00214175314638993,0.000122835032551284,0.0031181914489596,0.00557830519806117,0.00800340761332556,0.0137218443288535,0.0225608611302334,0.0352548832777513,0.0663195395998904,0.160579514824798,NA
"NL022C",2016,199324,40,0.224217856354478,1819.61945897402,0.54886137951,11.2427225112915,17.3769111633301,NA,NA,NA,NA,NA,110,134.523529159552,10.5910109289617,28.95,3.8,4.7,5.5,6.5,5.9,5.2,5,5.7,7.3,8.3,8,4.1,7.5,7.1,5.5,4.3,3,2.6,81.5,76.9,71.9,66.9,62,57.1,52.2,47.3,42.4,37.7,33,28.4,24.1,20,16,12.4,9.2,6.7,37900,29.3,5.2,2,341.1,0.0111889624871018,0.000781657113079729,3.57283218407231e-05,0.00011997240634654,0.000382418927187436,0.000339827820570911,0.000547151593176698,0.000828830023538773,0.00120421769906306,0.00170605764200086,4.086302713305e-05,0.00329747662611843,0.00548177568160192,0.00861318754881178,0.0130516431924883,0.0207962868079207,0.0333962482184816,0.065189908206453,0.155561317085818,NA
"NL022C",2017,NA,NA,NA,1815.96820743852,0.56765288678,11.1713056564331,13.4001712799072,NA,NA,NA,NA,NA,110,134.523529159552,10.9180547945205,32.11,3.8,4.5,5.6,6.5,6,5.2,5.1,5.4,7.1,8.1,8.1,4.1,7.5,7.1,5.8,4.4,3.1,2.6,81.5,76.9,71.9,66.9,62,57.1,52.2,47.3,42.5,37.7,33,28.5,24.1,19.9,15.9,12.3,9.1,6.5,38900,30.9,4.2,1.9,327.68,0.0115426215383385,0.000874928912025898,0.000185432428423083,0.000268736936398925,0.000231851203050131,0.000669400050205004,0.000414593698175788,0.000623707448380002,0.00124296945402567,0.00187524905651532,8.18364090183723e-05,0.00312956824311804,0.00484890643861121,0.00833314913463451,0.0121896693728674,0.0200892857142857,0.035798434293532,0.0640365002683843,0.162689668198703,NA
"NL022C",2018,NA,NA,NA,1811.36763050379,0.53636723238,11.4633283615112,16.9823055267334,NA,NA,NA,NA,NA,110,134.523529159552,11.6890136986301,34.27,3.8,4.4,5.5,6.5,6,5.4,5.1,5.1,6.8,8,8.2,4.1,7.6,7.1,6.1,4.5,3.2,2.7,81.8,77,72,67.1,62.1,57.2,52.3,47.4,42.6,37.8,33.1,28.6,24.2,20.1,16.2,12.5,9.2,6.5,40400,32.2,2.9,2.1,318.43,0.0115287341930637,0.000569276580837275,3.8147554741741e-05,0.000180951806502202,0.00033419882259184,0.000362996677184263,0.000498302656576038,0.0008788776407018,0.00100967332182523,0.00173115841318606,8.18866688503112e-05,0.00293599530240752,0.00548308194048104,0.00903687664331956,0.0126934692336731,0.0197866202166458,0.0333557448080084,0.0597353297833079,0.160078686912153,NA
"NL022C",2019,198168,42,0.239382745952929,1808.90303571733,0.5359326087,9.6930513381958,12.5855751037598,NA,NA,NA,NA,NA,110,134.523529159552,11.254,33.26,3.8,4.3,5.5,6.5,5.9,5.5,5.2,5.1,6.5,7.8,8.2,4.1,7.6,7.1,6.4,4.6,3.3,2.8,81.8,77.2,72.3,67.3,62.3,57.4,52.5,47.7,42.8,38.1,33.3,28.8,24.4,20.2,16.3,12.6,9.3,6.6,42100,33.6,2.6,1.2,302.1,0.0115724310642686,0.000925762652089579,7.86689218424262e-05,0.000152919228063737,0.000438970227489865,0.000365939479239972,0.000398089171974522,0.000875969243746553,0.00128530468312296,0.00171869789395377,4.09684952271703e-05,0.00299433446069667,0.00479908898649748,0.00786813186813187,0.0130059846378587,0.0190985885933155,0.0337391814581194,0.0604240464089532,0.155624775368396,NA
"NL022C",2020,198101,42,0.24430467286889,1808.05411957028,0.5519547619,8.62304782867432,NA,NA,NA,NA,NA,NA,110,134.523529159552,NA,NA,3.8,4.2,5.4,6.6,5.9,5.6,5.2,5.1,6.1,7.6,8.3,4,7.7,7.1,6.6,4.7,3.3,2.9,80.9,76.2,71.2,66.3,61.3,56.4,51.5,46.6,41.9,37.1,32.4,27.8,23.4,19.3,15.3,11.7,8.5,5.9,40600,34.6,3.2,2.5,291.69,0.0132521969778159,0.000749459947978663,7.95798185580137e-05,0.000187225013261772,0.000306255263762346,0.000254777070063694,0.000600835160873614,0.0010283106783637,0.00138257949832115,0.00196619241377427,4.14147270769486e-05,0.00310373112820627,0.00513444951801116,0.00896909444564513,0.0131914291108174,0.0223731930326403,0.0387685698943977,0.0707313410421985,0.172500145594316,NA
"NL023C",2000,NA,NA,NA,NA,0.59601834532,14.5357694625854,NA,NA,NA,NA,NA,NA,18,95.9606818126196,10.9937704918033,29.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.2,73.7,68.7,63.8,58.9,54,49.1,44.3,39.5,34.8,30.2,25.7,21.5,17.5,13.9,10.6,7.8,5.7,29800,21.9,1.8,NA,464.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NL023C",2001,NA,NA,NA,NA,0.5556387975,13.1165313720703,NA,NA,NA,NA,NA,NA,18,95.9606818126196,10.4880273972603,28.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.3,73.7,68.8,63.8,59,54.1,49.3,44.4,39.6,34.9,30.3,25.8,21.5,17.5,13.8,10.5,7.7,5.6,30500,22.1,1.5,NA,437.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NL023C",2002,NA,NA,NA,NA,0.57437857143,13.5950870513916,NA,NA,NA,NA,NA,NA,18,95.9606818126196,10.9406301369863,28.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.3,73.7,68.7,63.8,59,54.1,49.2,44.3,39.5,34.8,30.2,25.7,21.4,17.4,13.7,10.5,7.6,5.4,30400,23,2.2,NA,433.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NL023C",2003,84233,NA,NA,NA,0.52997926552,15.7179546356201,NA,NA,NA,NA,NA,NA,18,95.9606818126196,10.8164109589041,34.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.6,74,69.1,64.1,59.2,54.3,49.5,44.6,39.8,35,30.4,26,21.7,17.7,13.9,10.6,7.7,5.4,30600,25.8,2.9,NA,449.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NL023C",2004,NA,NA,NA,NA,0.58423499799,14.388858795166,NA,NA,NA,NA,NA,NA,18,95.9606818126196,10.4112295081967,28.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.2,74.6,69.6,64.6,59.8,54.9,50,45.2,40.3,35.5,30.9,26.5,22.1,18.1,14.3,11,8.1,5.9,32600,27.9,4,NA,447.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
