year,scenario,ramp_factor,ac_penalty,deaths_on_warning_days,gross_avoided_deaths,net_avoided_deaths,life_years_saved,warning_days,cost_total,cost_pv,gross_<15,gross_15-64,gross_65+,net_<15,net_15-64,net_65+,lys_<15,lys_15-64,lys_65+
2034,central,1.0,0.6577255249023437,641.6013478059834,60.73941032199428,45.890587557238874,576.8973763148333,48.2,1567106.5835040002,1036042.0659700768,0.0,2.2401987716211003,58.499211550373175,0.0,2.0161788944589905,43.874408662779885,0.0,50.40447236147476,526.4929039533586
2035,central,1.0,0.6558843553066254,655.0707926625126,61.972769400476864,46.80439891814384,586.9888927050487,49.0,1589348.1548700002,1020142.101776238,0.0,2.1654791185745834,59.80729028190228,0.0,1.9489312067171252,44.85546771142671,0.0,48.72328016792813,538.2656125371205
2036,central,1.0,0.654043185710907,668.5402375190419,63.198249428211696,47.712358634812695,597.0146855827585,49.8,1611466.6732919998,1004212.7544505949,0.0,2.0911437576928353,61.10710567051886,0.0,1.8820293819235518,45.83032925288914,0.0,47.0507345480888,549.9639510346697
2037,central,1.0,0.6522020161151886,682.0096823755711,64.41585040519875,48.61446670724545,606.9747549479629,50.6,1633462.1387700003,988271.4576206234,0.0,2.017192688975856,62.3986577162229,0.0,1.8154734200782705,46.79899328716718,0.0,45.38683550195676,561.5879194460061
2038,central,1.0,0.6503608465194702,695.4791272321002,65.62557233143805,49.510723135442085,616.8691008006617,51.4,1655334.5513040002,972334.5892368879,0.0,1.9436259124236461,63.68194641901441,0.0,1.7492633211812816,47.7614598142608,0.0,43.73158302953204,573.1375177711296
2039,central,1.0,0.6485196769237518,708.9485720886294,66.82741520692959,50.40112791940262,626.697723140855,52.2,1677083.9108940002,956417.5201739431,0.0,1.8704434280362046,64.95697177889338,0.0,1.6833990852325842,48.71772883417003,0.0,42.08497713081461,584.6127460100404
2040,central,1.0,0.6466785073280334,722.4180169451586,68.02137903167336,51.28568105912705,636.4606219685429,53.0,1698710.21754,940534.6608404919,0.0,1.7976452358135322,66.22373379585983,0.0,1.617880712232179,49.66780034689487,0.0,40.44701780580448,596.0136041627385
2041,central,1.0,0.6466785073280334,738.2944989858701,69.62530244720746,52.48023983548426,650.1413920319477,53.6,1714585.0204000003,921673.9362005455,0.0,1.7417533338578166,67.88354911334964,0.0,1.567578000472035,50.91266183501223,0.0,39.18945001180087,610.9519420201468
2042,central,1.0,0.6466785073280334,754.1709810265816,71.22922586274156,53.67479861184149,663.8221620953524,54.2,1730384.6916440001,903074.794211028,0.0,1.6858614319021006,69.54336443083946,0.0,1.5172752887118905,52.157523323129595,0.0,37.931882217797266,625.8902798775551
2043,central,1.0,0.6466785073280334,770.0474630672929,72.83314927827566,54.86935738819871,677.5029321587572,54.8,1746109.231272,884739.1393424389,0.0,1.6299695299463848,71.20317974832928,0.0,1.4669725769517463,53.40238481124696,0.0,36.67431442379366,640.8286177349635
2044,central,1.0,0.6466785073280334,785.9239451080044,74.43707269380978,56.06391616455593,691.183702222162,55.4,1761758.639284,866668.5099513873,0.0,1.5740776279906687,72.8629950658191,0.0,1.4166698651916019,54.647246299364326,0.0,35.41674662979005,655.7669555923719
2020,high,0.1,0.5384222209453583,289.30295676575474,3.6477080221808444,2.234127057711474,29.175641401491973,22.0,74660.571216,74660.571216,0.0,0.2275112220148354,3.4201968001660092,0.0,0.18200897761186832,2.0521180800996053,0.0,4.5502244402967085,24.625416961195263
2021,high,0.1,0.537692627310753,319.14501792716595,4.030345602615448,2.466152434235933,32.08697298949775,24.3,82194.70786380001,79800.68724640778,0.0,0.23972536333332198,3.790620239282126,0.0,0.19178029066665758,2.2743721435692756,0.0,4.7945072666664394,27.29246572283131
2022,high,0.1,0.5369630336761475,348.98707908857716,4.411931369406426,2.6975399259127313,34.99029653293429,26.6,89677.48982640001,84529.63505174853,0.0,0.2519055213443764,4.16002584806205,0.0,0.20152441707550112,2.49601550883723,0.0,5.038110426887528,29.95218610604676
2023,high,1.0,0.536233440041542,378.8291402499883,47.924653225537774,29.28289532741866,378.8561203180158,28.9,971089.1710380001,888684.1553635997,0.0,2.640516960479987,45.28413626505779,0.0,2.1124135683839897,27.170481759034672,0.0,52.810339209599746,326.04578110841607
2024,high,1.0,0.5355038464069366,408.6712014113995,51.71947462057504,31.584012547233403,407.7291948609965,31.2,1044889.8969599999,928371.1399469186,0.0,2.7616388744418883,48.957835746133156,0.0,2.209311099553511,29.374701447679893,0.0,55.23277748883777,352.4964173721587
2025,high,1.0,0.5347742527723313,438.51326257281073,55.50377787917607,33.878750918571534,436.5221889582848,33.5,1118177.07603,964549.3682804772,0.0,2.8824209553294686,52.6213569238466,0.0,2.305936764263575,31.572814154307956,0.0,57.64841910658938,378.87376985169544
2026,high,1.0,0.5340446591377259,468.35532373422194,59.27756300134084,36.167110441433046,465.2351026098809,35.8,1190950.708248,997402.4686439477,0.0,3.0028632031427285,56.27469979819811,0.0,2.402290562514183,33.764819878918864,0.0,60.05726406285458,405.17783854702634
2027,high,1.0,0.5333150655031205,498.19738489563315,63.040829987069344,38.449091115817936,493.86793581578456,38.1,1263210.7936140003,1027105.9733248446,0.0,3.1229656178816656,59.917864369187676,0.0,2.4983724943053325,35.95071862151261,0.0,62.45931235763331,431.4086234581513
2028,high,1.0,0.532585471868515,528.0394460570443,66.79357883636159,40.72469294172621,522.4206885759959,40.4,1334957.332128,1053827.6453969385,0.0,3.2427281995462813,63.550850636815305,0.0,2.594182559637025,38.130510382089184,0.0,64.85456399092563,457.5661245850702
2029,high,1.0,0.5318558782339096,557.8815072184556,70.53580954921757,42.99391591915786,550.8933608905147,42.699999999999996,1406190.3237899998,1077727.793012358,0.0,3.362150948136576,67.173658601081,0.0,2.689720758509261,40.3041951606486,0.0,67.24301896273153,483.6503419277832
