zone_id,pop_zone,users_zone,ac_share_cap,kwh_cap,kwh_per_user_cap,year,kwh_pc_overall,kwh_GWh
37,1998.7780303955078,786.0604782104492,0.39327052141698177,594514.96875,756.32214,2030,297.43921521508844,0.59451496875
38,12766.198345184326,11474.97072982788,0.898855745426866,7413426.60546875,646.0519,2030,580.7074592621575,7.41342660546875
39,19303.289947509766,10877.793685913086,0.563520193474397,7017658.376953125,645.13617,2030,363.5472707520742,7.017658376953125
40,3100.424775123596,2612.880651473999,0.8427492492120982,2286290.5893554688,875.0077,2030,737.4120500196066,2.2862905893554686
41,1088.7891311645508,1049.7529382705688,0.9641471504659223,918743.376953125,875.19965,2030,843.8212236472754,0.918743376953125
42,20796.981399536133,8704.967292785645,0.41856878772704026,7477373.55859375,858.9778,2030,359.54129183192566,7.47737355859375
43,18131.197540283203,9421.759719848633,0.5196435425137103,6330966.21484375,671.95154,2030,349.1752930702923,6.33096621484375
44,11192.394515991211,7738.152633666992,0.6913759716574548,6267219.0,809.91156,2030,559.9533675341472,6.267219
45,7349.931716918945,5655.072063446045,0.7694047075877628,4481942.98046875,792.5528,2030,609.7938257238065,4.48194298046875
46,5995.370300292969,3863.4931106567383,0.6444127580356371,3118007.875,807.0437,2030,520.0692732603416,3.118007875
47,16771.817184448242,13207.65454864502,0.7874909679370873,12039375.1875,911.5453,2030,717.8336762854519,12.0393751875
48,16211.638671875,7578.907295227051,0.4674979160728169,6135446.259765625,809.54236,2030,378.45935157744384,6.135446259765625
49,15134.23571395874,8890.459192276001,0.5874402487385653,7835914.056640625,881.3846,2030,517.7608043604962,7.835914056640625
50,7523.121795654297,6496.801727294922,0.8635779007389958,5096963.234375,784.5342,2030,677.5064092833433,5.096963234375
51,2398.86674118042,1971.8716793060303,0.8220013414899918,1614920.642578125,818.9786,2030,673.2014808723658,1.614920642578125
52,10103.342004537582,8818.800801098347,0.8728597722553264,7691280.041931152,872.1458,2030,761.2609806217456,7.691280041931153
53,1050.3047256469727,1029.2986602783203,0.9800000277484109,569144.96484375,552.94446,2030,541.8855603959745,0.56914496484375
1,2545.501579284668,2304.6298828125,0.9053735819956328,1956444.958984375,848.9194,2040,768.5891750788744,1.956444958984375
2,17163.812423706055,11000.016525268555,0.6408842192935946,6947849.2578125,631.6217,2040,404.7963870903398,6.9478492578125
3,18913.866256713867,7225.622787475586,0.3820278038029746,6668450.9765625,922.8894,2040,352.5694263696824,6.6684509765625
4,13870.43557548523,5640.575166225433,0.40666171841024606,5386516.001464844,954.9586,2040,388.3451224116592,5.386516001464844
5,1701.6259136199951,704.7291822433472,0.41415047608444355,339128.46728515625,481.21814,2040,199.29672237049041,0.3391284672851563
6,3931.261144042015,3098.7656338512897,0.7882370364908458,1829063.7610168457,590.2556,2040,465.2613230206967,1.8290637610168456
7,6645.053995609283,6136.570719718933,0.9234794365514064,5030900.874511719,819.8228,2040,757.0895402559383,5.030900874511719
8,11022.454833984375,10734.737426757812,0.9738971570707213,8064288.71875,751.233,2040,731.6236573622626,8.06428871875
9,16267.473449707031,11922.7612991333,0.7329202863612495,9516714.2421875,798.19714,2040,585.0148931614756,9.5167142421875
10,20977.593536376953,17239.717498779297,0.8218157849652364,11430077.9375,663.0084,2040,544.8707888099395,11.4300779375
11,15990.661525726318,10675.538715362549,0.6676108238666286,10077280.96484375,943.95996,2040,630.1978782198022,10.07728096484375
12,2853.990174293518,2055.4908533096313,0.7202165136460048,1900428.4086914062,924.5618,2040,665.884706194492,1.9004284086914063
13,10452.797342300415,5107.239144325256,0.48860022605214626,4145513.14453125,811.69354,2040,396.5936589773126,4.14551314453125
14,489.3755569458008,479.5880584716797,0.9800000258795004,469950.90625,979.90533,2040,960.3072723594323,0.46995090625
15,13785.568084716797,11934.981460571289,0.8657591321030043,10437087.8046875,874.49554,2040,757.1024814173927,10.4370878046875
16,15829.64038848877,13385.866729736328,0.8456203932131306,8891415.484375,664.2391,2040,561.6940919795493,8.891415484375
17,15607.738830566406,10714.226356506348,0.686468839132768,9190161.265625,857.7532,2040,588.8208000781551,9.190161265625
