"URAU_CODE","LABEL","CNTR_CODE","cntr_name","region","lon","lat","pop","inmcc","pls1","pls2","pls3","pls4","pls5","death","excess_total_est","excess_total_low","excess_total_hi","excess_cold_est","excess_cold_low","excess_cold_hi","excess_heat_est","excess_heat_low","excess_heat_hi","rawrate_total_est","af_total_est","rawrate_total_low","af_total_low","rawrate_total_hi","af_total_hi","rawrate_cold_est","af_cold_est","rawrate_cold_low","af_cold_low","rawrate_cold_hi","af_cold_hi","rawrate_heat_est","af_heat_est","rawrate_heat_low","af_heat_low","rawrate_heat_hi","af_heat_hi","stdrate_total_est","stdrate_total_low","stdrate_total_hi","stdrate_cold_est","stdrate_cold_low","stdrate_cold_hi","stdrate_heat_est","stdrate_heat_low","stdrate_heat_hi","age","mmp","mmp_low","mmp_hi","mmt","mmt_low","mmt_hi","rr_cold","rr_cold_low","rr_cold_hi","rr_heat","rr_heat_low","rr_heat_hi"
"DE097C","Leverkusen","DE","Germany","Western",6.9881194,51.0324743,129231.644654547,FALSE,0.210198236747449,-1.52985249702288,-0.662595233797355,-0.73005911395718,0.0503996205494185,1802.43401684103,75.4943344719297,36.9227874713371,113.566981181452,64.607901781025,26.4969449508095,103.620436967682,10.8864326909047,5.90852013740293,15.3899831077647,58.4178392790217,4.18846591700715,28.5710110476707,2.04849592974551,87.878616328865,6.30075665019296,49.9938710473974,3.58448082855524,20.5034494621184,1.47006462945303,80.1819378254243,5.74891707543827,8.42396823162434,0.603985088451913,4.57203818244144,0.327807846622772,11.9088348282684,0.853844466092434,50.5469505345142,31.8112477756564,69.5471977845484,43.0790588706745,23.7089270276107,62.930698260192,7.46789166383965,5.31634853328095,9.3348535566485,80.2523809523809,92,62,92,19.94,13.3172,19.94,1.16743956125365,1.0826900715064,1.25882296794671,1.35426714601907,1.23894510873949,1.48032345408152
"DE098C","Oldenburg","DE","Germany","Western",8.2146017,53.1389753,130103.342168439,FALSE,0.39045177954817,0.0437793781014639,-0.111356292267199,0.327535241888105,0.705095481472169,1596.82502187774,63.3880604484966,29.9871935005787,97.7191421955039,55.5283244977623,21.9967946368112,90.3451655361817,7.85973595073432,2.74035341300152,12.6688234320488,48.7213159877407,3.96963096018855,23.0487495561457,1.87792607766855,75.1088638975864,6.11958986467995,42.680167605435,3.47742074034293,16.9071710766146,1.37753318838558,69.441079706635,5.65779996545537,6.04114838230572,0.49221021984562,2.10628979035274,0.17161262977825,9.73750806158923,0.79337580877529,50.073690655665,30.1103848127915,70.83052995738,43.9181708616412,23.7062292458348,65.6162844310107,6.15551979402381,3.72997838114483,8.26390436584423,79.8428571428571,91,62,93,18.68,12.83,19.3308,1.31347677722023,1.21225941563081,1.4231452625172,1.28234719930243,1.15004978930557,1.42986360664588
"DE099C","Neuss","DE","Germany","Western",6.6916476,51.1981778,121480.256964175,FALSE,0.573550106593685,0.426825554642318,0.155164300212409,0.316556656236251,0.273901180123309,1707.19147499964,73.1814367315645,36.4992388223707,108.447710194907,63.4420568299576,27.0750813273504,98.8507669779919,9.73937990160693,4.52068140890138,14.4325695338104,60.2414240473213,4.28665664064308,30.0454079819195,2.13796983858407,89.2718808019055,6.35240462379477,52.2241707544845,3.71616527841266,22.2876391637325,1.58594286135105,81.3718784009018,5.7902565954421,8.01725329283677,0.570491362230413,3.72133013369779,0.264802248318533,11.8805885783289,0.845398406983814,54.607989448925,32.7201007814259,75.1831186395356,47.3073595932294,24.8118829983565,68.5315477766789,7.30062985569558,5.01837804352655,9.26679111974862,79.5619047619048,91,62,92,19.73,13.53,20.06,1.26383840850241,1.17840850646482,1.35546163664221,1.34862134085585,1.22653520056559,1.48285961966125
"DE100C","Heidelberg","DE","Germany","Western",8.694724,49.4093582,121839.7872,FALSE,-0.955146467077644,-1.98276889557583,-0.842023549998175,-0.470880332644126,1.86179982723071,1140.89903958633,53.9867230240539,21.6800517512553,84.2899628805127,45.2753250373981,13.0523709806258,75.4574735120865,8.71139798665589,4.49836098230838,12.4484461921225,44.3096005539102,4.73194569816,17.7939015238656,1.90026032094094,69.1809833368726,7.38802996197411,37.1597210384805,3.96839014377768,10.7127329098174,1.14404259515885,61.9317180751664,6.61386072683926,7.14987951542969,0.763555554382315,3.69202957891279,0.394282125431486,10.2170616661439,1.09110848201223,49.7446533520923,25.812179161215,71.8919538193454,41.705166176014,16.1696891551565,65.1815413844858,8.03948717607828,5.6360012540499,10.2875802735802,80.8952380952381,91,61,92,20.7396,13.3916,21.15,1.17418325810652,1.07976340299105,1.27685965258545,1.31585323497592,1.19934383097825,1.44368086221306
"DE101C","Paderborn","DE","Germany","Western",8.752653,51.7177044,113606.805297754,FALSE,-0.8503215386021,-0.909129044912963,-1.03009592599871,-0.551823624671046,-0.57197883395014,1335.9631944665,54.4690713103509,24.1843217021708,83.9654218043209,46.7268631895796,16.8346180478527,75.5857166731321,7.7422081207713,2.29543268720168,12.9654035236593,47.9452539551588,4.07713861698882,21.2877403239935,1.81025359099272,73.9087958544864,6.28501010747168,41.1303381580992,3.49761605582551,14.8183183249723,1.26011091604776,66.5327367273714,5.65776938962128,6.81491579705953,0.579522561163302,2.02050632546663,0.171818557330716,11.4125236509187,0.970491071712267,49.9687019378497,28.2541551331941,71.2248534422415,42.9383368933562,20.5093465959538,65.1929424906543,7.03036504449349,3.82090653052859,9.86820873354948,80.3904761904762,88,66.975,92,17.77,13.27082,19.0252,1.15472484159143,1.05643349372151,1.26216128863087,1.27951901897192,1.1533103744538,1.4195388823119
"DE102C","Würzburg","DE","Germany","Western",9.932966,49.79245,108065.351284211,FALSE,-1.39740964828564,-2.71090766943205,-1.43260430452996,-0.82539805114325,0.584987001560667,1424.27043945529,65.3174529766901,28.515131027959,101.246206291081,55.1730873562729,18.2827090836356,91.3150631146398,10.1443656204172,4.99356077864369,14.8667792612077,60.4425490691331,4.58602883042849,26.3869322489542,2.00208683955166,93.6897951914339,7.10863635769918,51.0552982067011,3.87377887147428,16.9181970598072,1.28365432414843,84.4998531254317,6.41135704182438,9.38725086243199,0.712249958954209,4.62087127770555,0.350604817758731,13.7572118024289,1.0438171606576,53.9921232098407,27.8542001304371,79.3862899490994,45.2833692144143,19.1923301036881,71.7851504074883,8.70875399542642,5.71817180235565,11.2769191147683,80.7238095238095,90,66,92,19.534,13.7696,20.22,1.10299054493076,1.01298632815385,1.20099167026652,1.31982265745194,1.19515544322658,1.45749396615789
"DE103C","Recklinghausen","DE","Germany","Western",7.1978546,51.6143815,95482.9607622708,FALSE,-0.143514357570802,-0.974836516598548,-0.79119133716992,-0.607354101964315,-0.602332099271649,1516.07329610649,59.4442493789694,23.9855030097908,95.0951813410666,49.9293234533275,14.6974714583093,85.8894734098009,9.51492592564189,4.50424783667121,14.3027424204354,62.2563951771154,3.92093505845868,25.1201919361391,1.58208069961982,99.5938757888231,6.2724659543365,52.2913439787852,3.29333176578954,15.3927688678427,0.96944333074494,89.9526708473617,5.66525864088356,9.96505119833028,0.627603292669141,4.71733155393629,0.297099609117766,14.9793662725287,0.943407054076285,53.0110255929433,26.7119893518825,79.7083399275198,44.3237458680898,17.4936055290924,72.2344646873912,8.68727972485356,5.7347071365304,11.4427155071221,79.8380952380952,91,62,92,19.4496,13.21,19.76,1.15844289574479,1.07438812491857,1.24907369280843,1.32863592771864,1.19984790576604,1.47124766392599
"DE104C","Wolfsburg","DE","Germany","Western",10.7861682,52.4205588,99130.0453168345,FALSE,-0.694679475481793,-2.68406646817758,-0.740201387448386,-1.71689665901377,1.1318943133598,1450.80270534969,49.5720815703433,15.0959020011384,83.5849160237112,38.9506069947634,5.78679190506375,71.8130674020564,10.6214745755799,3.92292720388798,16.7490545507894,50.0071208601827,3.41687270002677,15.2283820237241,1.04052066800494,84.3184483135878,5.76128757656023,39.2924333588988,2.68476250086501,5.83757617235854,0.398868287447049,72.443291206547,4.94988513167594,10.7146875012838,0.732110199161765,3.957354393766,0.270397014661097,16.89604246347,1.15446810851875,43.0854118412019,23.8245624581306,63.3295538158651,33.3164450015367,12.4850498791271,55.6332676414627,9.76896683966524,5.72310225596538,13.5343419390796,79.8095238095238,92,54,93,19.96,11.0624,20.4,1.12145283825418,1.03084603388601,1.22002357974577,1.28316741190064,1.15847099676602,1.42128599814773
"DE105C","Bremerhaven","DE","Germany","Western",8.5851945,53.5505392,90725.8812571427,FALSE,0.326097872076821,1.28114090175645,1.02426025838316,1.08038316029562,1.50907958918251,1527.18111919557,66.9793160300408,24.0340846873272,108.539081139431,58.1989815550891,15.1658036046169,99.6089362125915,8.7803344749517,2.19250601995246,15.061015450661,73.8260296862838,4.38581352192997,26.4908803907981,1.57375470304314,119.634088570383,7.10715184827604,64.1481578890777,3.81087618381145,16.716071968078,0.993058610664686,109.791092500134,6.52240490407973,9.67787179720609,0.574937338118525,2.41662686498275,0.14356555305682,16.6005722313943,0.986197069971262,66.6213845883812,31.7114867157131,99.1819117133674,57.7150134342872,20.7188347114775,92.5169042278275,8.90637115409398,4.53726191478908,13.2874689213372,79.4380952380952,91,58,93,18.42,11.9,19.1108,1.46224092221353,1.31712824108209,1.62334118114365,1.28607038658623,1.12539193511565,1.46968979219144
"DE106C","Bottrop","DE","Germany","Western",6.929204,51.521581,95855.146291114,FALSE,-0.399385319019974,-0.855528320186058,-0.656780905456194,-0.917101572446736,-0.205990965821188,1572.9953129281,58.6825916220877,24.2315550141173,93.5646759608889,48.7583466433285,14.2849710913186,83.23446242733,9.92424497875924,4.8322400564042,14.6079367504323,61.2200741354747,3.73062723962294,25.2793469643513,1.54047216892279,97.6104878883926,5.94818529921238,50.86669681276,3.09971340935313,14.9026647436694,0.908138185404215,86.8335876036799,5.29146283801639,10.3533773227147,0.63091383026981,5.04119000739782,0.307199901785409,15.2395956979375,0.928670074880258,52.8660452790003,28.9926162648491,77.6311402117269,43.7125112064757,19.0437954222759,70.0189794889547,9.15353407252456,6.45436563366602,11.6486139389435,79.8380952380952,91,61,92,19.46,13.09,19.77,1.15613785965472,1.07536809117894,1.24297416065379,1.3223635361212,1.20376904504195,1.45264187417448
"DE107C","Heilbronn","DE","Germany","Western",9.218655,49.142291,96444.1144360901,FALSE,-0.856693298221437,-2.08583837407599,-1.29772760709319,-0.984449714736285,-0.438749470942358,1294.17485941232,61.3811289427964,25.6566710968401,96.643877799488,53.2632930667691,17.2582309381938,88.8278844160743,8.1178358760273,3.58873478272845,12.1281513774752,63.644245480082,4.74287755602587,26.6026301831428,1.98247330414768,100.207128620099,7.46760587231415,55.2271057474064,4.11561796919434,17.8945403139454,1.33353161766955,92.1029602847742,6.86366944698728,8.41713973267564,0.627259586831532,3.72105110167876,0.277299064854194,12.5753151951145,0.93713390344969,59.365094960939,30.9562208481014,85.83730127004,51.4061111966654,22.9215340371202,78.739952418139,7.95898376427364,4.98492834500637,10.4211350667625,81.352380952381,91,70,92,20.73,15.25,21.0852,1.12381606526616,1.03002984252085,1.22614170620473,1.29926100222689,1.17419997375131,1.43764196018041
"DE108C","Remscheid","DE","Germany","Western",7.1943544,51.1798706,90422.7403639101,FALSE,-1.02634030633869,-1.89183092912162,-0.831966421412057,-1.45237431014944,0.729477135194199,1412.37822852466,52.4157707262657,24.30967986897,80.4251631053049,41.9849369919237,14.0213021651672,69.24928831981,10.430833734342,4.72539585316722,15.5895119109682,57.9674653912459,3.71117096452402,26.8844759306505,1.72118766616528,88.9435144097939,5.69430776268164,46.4318343183956,2.97264119086432,15.5063893316414,0.992744144733354,76.5839301497757,4.90302717227145,11.5356310728503,0.738529773659696,5.2258932146379,0.334570142595817,17.2406983555548,1.10377741571765,49.9230243033335,32.5062922975413,67.4521146267008,39.6784657180037,20.7032254856835,59.145235161879,10.2445585853298,6.41015227913761,13.4759903102699,79.5619047619048,91,57,92,18.57,11.17,18.8852,1.11090326750525,1.03098228963125,1.19701965995482,1.35178281659748,1.23386850733972,1.48096557483909
"DE109C","Offenbach Am Main","DE","Germany","Western",8.7610698,50.1055002,94757.7923622594,FALSE,-0.33456940581262,-2.2611885136112,-1.29044987913429,-0.111197883207312,0.646649763254246,1083.45843334201,50.498249156493,25.8743861199834,74.7161551990699,43.6054675654135,18.7408039241749,67.9851034592986,6.89278159107954,3.56909728111422,10.0718705892955,53.2919223818955,4.66083862587394,27.3058135641927,2.38812909879449,78.8496157798081,6.8960795264293,46.0178170874956,4.02465532811528,19.7775860506846,1.72972061940277,71.7461875846487,6.27482341427658,7.27410529439986,0.636183297758663,3.76654752304649,0.3294170935663,10.6290684261519,0.929603783527534,59.9417067071637,38.406763326232,80.9174555445383,51.9318981890638,29.3964921656812,73.3429900804176,8.00980851809991,5.75239445094234,10.1233252675473,80.8333333333333,91,67,92,20.64,14.67,21.0152,1.1484896871946,1.05776093383215,1.2470006401292,1.31861562711132,1.2155363680855,1.43043615782614
"DE110C","Ulm","DE","Germany","Western",9.9934336,48.3974003,97002.841428765,FALSE,-1.39613846628557,-3.46875596528254,-1.65944921060962,-2.09266623181864,0.293738501062845,1113.0762734043,44.9699574628948,12.383308260076,77.6689141171086,38.3352744686312,6.10495250317006,70.8635209648544,6.63468299426357,2.13282250732169,10.740933669814,46.3594228792967,4.04015057524818,12.7659232221252,1.112530071475,80.0687000227158,6.97786090431713,39.5197438590323,3.44408333773789,6.29358110881039,0.548475665957582,73.0530363039867,6.36645687793894,6.83967902026439,0.596067237510298,2.1987216826921,0.191615126320009,11.0728031381449,0.964977326932259,46.4276212714415,19.6587464605417,73.9804293805873,39.5178365702928,11.1060493225492,68.452649478943,6.90978470114868,4.02777514051922,9.58291815227005,81.347619047619,91,63,93,19.1596,12.41,19.79,1.07500219574752,0.985244375548955,1.17293714081657,1.26664480801907,1.13619141862609,1.41207638376793
"DE111C","Pforzheim","DE","Germany","Western",8.7029532,48.8908846,94888.999410442,FALSE,-1.76431974189176,-2.85953392972195,-1.35094344587559,-1.76359569046936,1.12114598405069,1344.64734375509,56.0553524087694,17.8588249509493,94.0008184203302,46.689256028399,8.78684503596648,84.2852927803471,9.36609638037044,4.40475707180905,13.8041021909541,59.0746585558377,4.16877723881327,18.820753788014,1.32814191273947,99.063978969501,6.99074139081118,49.2040766774711,3.47223056255133,9.26013035289689,0.653468366763597,88.8251465438806,6.26820803029069,9.87058187836656,0.696546676261932,4.64201024267976,0.327577122155184,14.5476317346804,1.02659647193475,51.523181461252,23.0185613197441,79.0649684873815,42.6164532571023,13.5446500533263,71.1119013495708,8.90672820414968,5.77718197403591,11.5348834987654,80.8952380952381,91,60,92,19.89,12.5,20.23,1.08441059008418,0.992754313944939,1.18452905353171,1.35502365171093,1.20930211024131,1.51830471570883
"DE112C","Ingolstadt","DE","Germany","Western",11.4250395,48.7630165,101605.302951697,FALSE,-0.739432729538263,-3.46580886305101,-1.63666725448173,-1.72184938471776,0.037205702423446,1165.16605913721,51.1166505822417,15.4448070947905,87.0893902147534,45.227145292375,8.5853390067927,81.6682585891884,5.88950528986675,2.41892138054586,9.00522846872454,50.3090381085153,4.38706999585046,15.2007883900832,1.32554557126622,85.7134299930737,7.47441873472027,44.5125834759587,3.88160511007891,8.44969579085271,0.73683394220649,80.377949001356,7.00915186713066,5.79645463255653,0.505464885771549,2.380703871033,0.207603144768656,8.86295125068974,0.772870819408591,51.1414539546011,20.0445310982377,82.493640329059,45.2452640152144,14.5438649112169,75.7885471649973,5.89618993938667,3.51038043563429,8.00975094869553,81.3428571428571,91,67,93,20.2096,14.18,20.86,1.1000579219618,1.00854017569267,1.19988024358058,1.27907800440895,1.13960987229766,1.43561457401578
"DE113C","Gera","DE","Germany","Western",12.0796208,50.8772301,83849.8093415227,FALSE,-2.42730508616879,-1.59446764717318,-0.950857510955081,-1.20027680045671,0.0316294576651055,1466.72764645708,62.0043361306459,27.6474948752351,98.0886992044868,51.6898548778438,19.0053951355775,86.2960631567463,10.314481252802,2.48752830836786,17.9190676303931,73.9469017491745,4.22739260969268,32.9726389270917,1.88497809678698,116.981421871776,6.68758780414501,61.6457631612609,3.52416176259458,22.6659968398592,1.29576852127152,102.917423229026,5.88357786567921,12.3011385879136,0.703230847098093,2.96664754267488,0.169597151480478,21.3704333630721,1.22170381622499,53.0761203567035,29.5637231018446,77.4103867759423,43.79679408514,20.4000976896471,68.4834941379178,9.27932627156357,4.36320944635771,13.5800960876008,79.5285714285714,83,67.975,92,17.18,13.9145,19.7552,1.1025597041556,1.01213435531791,1.2010637667228,1.31452330629326,1.16336692757128,1.48531944809156
"DE114C","Salzgitter","DE","Germany","Western",10.3593147,52.1503721,82978.5813520093,FALSE,-1.21565998351915,-1.01438890047529,-0.543955862119382,-1.32138853297774,-0.293422988030269,1423.15649919774,48.3929401533183,18.853822169758,79.2507497148566,40.0623276593534,10.3334501612408,70.7190207382176,8.33061249396495,1.96358290677001,14.1581708736064,58.3197969461869,3.40039483926035,22.7213117681259,1.32478909946912,95.5074772592958,5.568660211265,48.2803236770247,2.81503318025369,12.4531535642969,0.726093733687471,85.2256324294283,4.96916683288753,10.0394732691622,0.585361659006655,2.36637319507808,0.137973786289625,17.0624402621985,0.994842863844392,47.8260641568809,26.7359942322054,70.2875580695401,39.2642981676685,17.192087048158,63.4638048486021,8.56176598921237,4.25478409781614,12.2729926391739,79.8095238095238,90,62.975,93,18.96,12.984,19.97,1.14709717502432,1.05006991033013,1.25308983335699,1.24251324345663,1.11896278068632,1.37970555125898
"DE115C","Reutlingen","DE","Germany","Western",9.2114144,48.4919508,89385.4107791277,FALSE,-1.47957613562591,-2.68775884150879,-1.64816037126452,-1.71390224000635,-0.159096291936284,1113.37564894553,44.7450125754035,13.2283930140095,74.8884464437429,39.0178096759917,6.90972267023439,69.8864327755203,5.72720289941181,2.00560851933732,9.17339512979418,50.0585187061107,4.01886035659046,14.7992752941495,1.18813385460137,83.7815095226144,6.72625151400333,43.6512058689366,3.50446048581585,7.7302577792123,0.620610184601986,78.1855027194655,6.27698592489511,6.40731283717406,0.514399870774614,2.24377613959084,0.180137631107419,10.2627431589051,0.823926330567968,45.7917109092004,18.8062524756655,71.8437574026342,39.8729657018468,11.36864006331,67.4632430935947,5.9187452073536,3.49066194336031,8.22905165354006,81.347619047619,91,68.975,93,19.04,13.62475,19.7508,1.08084793780924,0.986602730600822,1.1840959166564,1.2624884497486,1.13713505439319,1.40166032134078
"DE116C","Fürth","DE","Germany","Western",10.9893626,49.4772475,95047.8434357104,FALSE,-1.10868639710937,-2.08299011544533,-1.46957808687887,-0.399466503478337,-0.23747063347313,1216.42620887012,57.5636382580878,24.4004435125611,89.478104613981,49.5066810059455,16.5800880265787,81.7359916128779,8.05695725214228,3.33510269404127,12.4284876140868,60.5628030866617,4.73219319333443,25.671748701027,2.00591234672801,94.1400681799827,7.35581854135591,52.0860644665036,4.06984662488734,17.4439392070935,1.3630163429296,85.9945777393292,6.71935469795563,8.47673862015811,0.662346568447091,3.50886729618132,0.274172216096781,13.0760332531829,1.02172145942424,65.1511370327492,34.4886448506898,94.109130709096,56.1484144766704,25.3011839913594,85.7177265105886,9.00272255607877,5.81682248464203,12.0757457883375,80.1666666666667,90,77,92,19.67,16.15,20.3552,1.13315573130771,1.04301594906386,1.23108559610042,1.28605672181991,1.15452140489761,1.43257793638296
"DE117C","Cottbus","DE","Germany","Western",14.3357307,51.7567447,85473.2979186565,FALSE,-1.58657395869876,-0.676431275911766,-0.469087464436345,-0.162850989217721,0.451332410614083,1357.21301877822,58.3490396762193,28.6462816054954,87.7459752069801,49.0329528062346,19.4487392365192,77.9456127940544,9.31608686998467,4.04746126905679,14.2944858978891,68.2658106064295,4.29918066426639,33.5148897995694,2.11066952712281,102.658932489637,6.46515867391033,57.3663986300125,3.61276764426964,22.754169676509,1.43299091354334,91.1929394232968,5.74306403752465,10.8994119764171,0.686413019996754,4.73535170353283,0.298218570928562,16.7239199211582,1.05322345866953,57.1737299936921,36.748561176941,77.7333371994392,47.8154601956493,25.4887676740756,68.9608162132864,9.35826979804286,5.83618281190308,12.4472812428159,79.6095238095238,90,68,92,20.29,15,20.89,1.1698086033633,1.07324748550477,1.27505741870821,1.32275027086812,1.19605008489296,1.46287208301839
"DE118C","Siegen","DE","Germany","Western",8.0227233,50.8749804,83166.4455233471,FALSE,-2.06725622477937,-2.06597302837237,-1.12262621837826,-1.36995817039972,1.17939684055768,1221.48474867557,45.8920054989099,18.2952819079827,72.7698171677585,37.4378576979813,10.3439966008647,63.8397342532202,8.45414780092861,3.13449303197271,13.2780224276478,55.1809148631063,3.75706741722887,21.9983934540604,1.49779044951809,87.4990108208123,5.95748880587017,45.0155798560267,3.06494679844135,12.4377043358921,0.846837966014756,76.7614076223789,5.22640453124284,10.1653350070796,0.692120618787525,3.76893951911504,0.25661335807683,15.9656004823727,1.08703955919587,50.2939498442296,28.3019810743269,71.2618592295962,40.9095931324541,17.3173791161912,63.8789760806426,9.38435671177545,5.25929824757299,13.0648649001122,79.3666666666667,90,59,92,17.74,10.82,18.4,1.0667414869132,0.970738050141274,1.17223941076192,1.42081594440479,1.26559327400669,1.59507638775917
"DE119C","Bergisch Gladbach","DE","Germany","Western",7.1277379,50.9929303,86359.5483428571,FALSE,-0.91291549376051,-1.49762888748632,-0.66523587826623,-1.52645367372766,0.468805454371106,1239.16527743286,47.5718573290376,20.904836452016,74.4982085046022,39.8053239868791,12.8364846709577,66.9573550503663,7.76653334215853,4.11848376522721,11.1583207404807,55.0858107087035,3.83902439774546,24.2067459281068,1.68700954043224,86.2651668913736,6.01196707665486,46.0925569328448,3.21226915503496,14.8640016272381,1.03589770507052,77.5332390398084,5.40342408472581,8.99325377585871,0.626755242710499,4.76899641586402,0.332359519769579,12.9207724618717,0.900470739754509,45.7213655456981,26.4362130266077,65.3593614323876,38.0926745138885,18.4391991973796,58.6230275453681,7.62869103180962,5.40209550693585,9.59569213027451,80.2523809523809,91,58,92,19.41,12.17,19.7252,1.12426659541176,1.04088028202638,1.21433309803703,1.35128213419408,1.23305798622333,1.48084147428034
"DE120C","Hildesheim","DE","Germany","Western",9.9513046,52.1521636,82770.0036271183,FALSE,-0.993962683305694,-0.988036337296944,-0.560688005622807,-0.766714025148904,-0.0052891688747739,1303.35612285834,46.9441927744916,20.1066593401476,72.8963616823719,38.9892824823635,12.7200929165763,64.567979197972,7.95491029212812,2.67052529986137,12.7472531215516,56.7164319407026,3.60179324370227,24.2922054597566,1.54268346060725,88.0709900784499,5.59297343250329,47.1055705857058,2.99145274254419,15.3679985008588,0.975949143406818,78.0089118865488,4.95397827697087,9.61086135499675,0.610340501158081,3.22644096029303,0.204896056651404,15.4008125684981,0.978033010164258,46.5282418919955,28.2245966739457,64.7751416246823,38.3655154866401,19.540304976006,57.4668322615624,8.16272640535542,4.89079529710519,11.1888914025254,79.9761904761905,90,65,92,18.744,13.25,19.37,1.17500145963868,1.08163375284032,1.27642876022273,1.26590977830085,1.14160127312887,1.40375418678848
"DE121C","Witten","DE","Germany","Western",7.335124,51.4370171,80454.065340418,FALSE,-0.934963429666919,-1.1885203726905,-0.624434272270108,-0.986302146474205,0.518095918504313,1321.22761604532,50.5160881229298,25.2470842874968,76.7413844927673,40.8361183860427,16.2671499704676,66.2965661407286,9.67996973688711,4.73575722410786,14.3496938964793,62.7887328119289,3.82342054536627,31.380744006746,1.91088075823498,95.3853408998767,5.80833942318497,50.7570602097688,3.09077087778961,20.2191771188166,1.23121480151605,82.4030033289354,5.01780051639902,12.0316726021602,0.732649667576663,5.88628704350721,0.35843613671071,17.835884160437,1.08608794746741,52.184045314139,34.1165254275926,70.7737005646772,41.881191971187,23.0431340029172,61.7689908317482,10.3028533429519,6.81123927271847,13.5121649159483,79.3666666666667,91,59,92,19.0996,12.19,19.43,1.14304434542043,1.06331979670014,1.22874640315387,1.33776050940296,1.22251461139918,1.46387058594731
"DE122C","Zwickau","DE","Germany","Western",12.4939267,50.7185043,78937.9356382378,FALSE,-2.09976059363922,-1.57762633113048,-0.81493584956924,-1.03703681790921,0.0933980861286121,1491.36442591703,63.6026569179506,29.968135015153,98.4627036847637,54.3692966188746,20.9841743800798,88.8407343972416,9.23336029907594,2.78172433411171,15.2979461293971,80.5729924448914,4.26472938556528,37.9641737180626,2.00944413681624,124.734328163844,6.60218937596151,68.8760051542797,3.64560771827739,26.5831304181142,1.40704538846545,112.545044000627,5.95701042973544,11.6969872906117,0.619121667287886,3.52393853680186,0.186522105916617,19.3797139559179,1.02576847506541,56.7108268063279,34.6340096512447,79.9726306210618,48.0713098100348,25.2943058947635,72.1326102851631,8.63951699629311,4.46886029885658,12.3997517105634,79.8952380952381,87,69.975,92,17.92,13.98466,19.48,1.11490075314646,1.01991285998868,1.21873518623967,1.29928403835454,1.16293031987283,1.45162524656462
"DE123C","Erlangen","DE","Germany","Western",11.0038064,49.5978157,85194.4712758763,FALSE,-1.32634630656404,-3.14120345716051,-1.58266217568145,-1.04370834927622,0.865239716667353,1040.38840585689,46.7202709800191,17.7606227687492,76.7935204710805,39.4004899810946,10.5541331126729,69.5555033746915,7.31978099892453,3.12917505024218,10.9871018697354,54.8395574035899,4.49065663525338,20.8471541671253,1.70711463802994,90.1390892167264,7.3812357037785,46.2477076165049,3.78709429663852,12.3882840689234,1.01444163095804,81.6432126792092,6.68553234379848,8.59184978708495,0.703562338614856,3.67297901305039,0.300769888690265,12.8964963397179,1.05605769997851,54.2064568974461,27.6519443146055,82.8333919168151,45.57735511388,17.6483446751725,75.2961022550624,8.62910178356618,5.59880861486437,11.2833017976708,80.1666666666667,91,64.975,93,20.03,13.53475,20.78,1.10192663773089,1.01305757882636,1.19859161050611,1.30402953284267,1.17259902345965,1.45019140260643
"DE124C","Wuppertal","DE","Germany","Western",7.1780374,51.264018,282929.342787706,FALSE,-0.585611076217053,-2.07089349268027,-0.665252409246096,-1.06479165309348,0.677683195393275,4236.55600003308,160.059652173235,74.1572487436451,245.765822189789,130.447058404888,43.5889438087889,215.07344379483,29.6125937683468,16.4316511624656,41.7405805649133,56.5723055078577,3.77806057967804,26.2105188571016,1.75041351378493,86.8647344132835,5.80107573670382,46.1058782802772,3.07908259453833,15.4063001664326,1.02887684733658,76.0166625616521,5.076610430575,10.4664272275804,0.698977985139711,5.80768717749967,0.387853982393656,14.7530051685848,0.985247936403706,50.2182459398228,29.7576610795031,69.8301595834395,40.6826953471091,19.2053868608271,61.141256650624,9.53555059271365,7.10450314616092,11.7549078920904,79.5619047619048,91,58,92,18.6996,11.57,19.03,1.13095088345474,1.05359611034818,1.21398502540445,1.36835182276336,1.25014698835063,1.49773324921586
"DE125C","Jena","DE","Germany","Western",11.5879359,50.9281717,86747.7406283362,FALSE,-2.14216693346174,-1.99202393817368,-1.18830825917359,-0.833338514865649,0.761360496912715,1007.93234563424,43.1680837794252,19.2563581465574,65.7546525082942,36.1238487290794,13.4312698966822,57.9319315320904,7.04423505034579,1.8085655873695,12.0615376199345,49.7627759141019,4.28283544688325,22.1981091462195,1.91048121731229,75.799844505478,6.52371687376675,41.6424087445104,3.58395569757694,15.4831351219018,1.33255668943043,66.7820638468213,5.74760119397067,8.12036716959149,0.698879749306307,2.08485612912751,0.179433232319918,13.9041518921066,1.19666142992412,48.6918950092688,27.341093066186,68.0758792087197,40.6607117003241,19.2897375320337,60.4664198216623,8.0311833089446,3.73600979676095,11.8836207787171,79.5285714285714,83,64,92,16.96,12.85,19.5652,1.11069484232808,1.01965758774173,1.2098601016704,1.34732371623245,1.18785945737049,1.52819526338648
