"URAU_CODE","agegroup","b1","b2","b3","b4","b5"
"ES001C","85+",-0.390260453743008,-0.47720785468517,-0.507537535411266,-0.527981152022116,0.258802696866274
"ES002C","20-44",0.0650429450496889,-0.213287551225347,-0.0968270689795745,-0.130480942216124,0.493141898310349
"ES002C","45-64",-0.155221179896862,-0.431942777303932,-0.359820420565559,-0.402019021391796,0.366976733978443
"ES002C","65-74",-0.283696119837636,-0.559479283963832,-0.513218324368691,-0.560400866016712,0.29338752868188
"ES002C","75-84",-0.386822574053518,-0.661852460561375,-0.636350367945894,-0.687533504147291,0.234317691293378
"ES002C","85+",-0.504710384380191,-0.778879170313329,-0.777107335774713,-0.832863705250618,0.166792691631257
"ES003C","20-44",-0.477356272269094,-0.607976075732268,-0.575835287149605,-0.472935931957032,-0.280035382813828
"ES003C","45-64",-0.691436889438668,-0.820492960892824,-0.831445586977978,-0.736851081957399,-0.402658693586879
"ES003C","65-74",-0.821020846758479,-0.949130384217192,-0.986167647393318,-0.896600105413408,-0.476883133331662
"ES003C","75-84",-0.924053193735659,-1.05141014097363,-1.10918732778782,-1.02361672965003,-0.535899067002351
"ES003C","85+",-1.03851916995256,-1.16504001108564,-1.24585865697113,-1.16472854856493,-0.601464073120899
"ES004C","20-44",-0.334576251775133,-0.50230618735079,-0.469815249944082,-0.310897094926893,-0.163896020887431
"ES004C","45-64",-0.553141925649592,-0.719275368535584,-0.730780666476808,-0.580341350871925,-0.289088328842148
"ES004C","65-74",-0.682171515912073,-0.847362474125367,-0.884840817693583,-0.739406959514277,-0.362995232488371
"ES004C","75-84",-0.785239768879764,-0.949677874600338,-1.00790336951251,-0.866467848079904,-0.422031732763787
"ES004C","85+",-0.89679720526795,-1.060420450043,-1.14110192872949,-1.00399406576043,-0.485930755347591
"ES005C","20-44",0.24789010325377,0.214639672554513,0.243780093926183,0.373629753668003,0.612395785810626
"ES005C","45-64",0.0258135558677344,-0.00581473729197651,-0.0213772734838279,0.0998573491885984,0.485192483402572
"ES005C","65-74",-0.103592424350489,-0.134275483531986,-0.175886830866894,-0.0596722669521511,0.411069987223381
"ES005C","75-84",-0.206549026667271,-0.23648004889787,-0.298816072829317,-0.186595514386733,0.352097439362927
"ES005C","85+",-0.324894608545693,-0.353961186451737,-0.440119615706088,-0.332490048914276,0.284310232575307
"ES006C","20-44",-0.158537340480682,-0.324425253571028,-0.268066580502834,-0.185508420554426,0.163281028141919
"ES006C","45-64",-0.378530464376998,-0.54281145810141,-0.530736359312262,-0.456712413983483,0.0372710905953343
"ES006C","65-74",-0.508269042804795,-0.671602373118225,-0.68564303591703,-0.616652051860578,-0.0370419146273858
"ES006C","75-84",-0.611039865087731,-0.773622515463287,-0.808350458217395,-0.743346272650207,-0.0959080494779795
"ES006C","85+",-0.722615491931553,-0.884383148491092,-0.94157073667211,-0.880894915232582,-0.159817491379161
"ES007C","20-44",-0.102404819549693,-0.240241057418002,-0.215074301777127,-0.102692113091766,0.0180993280303461
"ES007C","45-64",-0.321780835666987,-0.458014661775889,-0.47700725953985,-0.373135345952117,-0.107557136137995
"ES007C","65-74",-0.450382357364072,-0.585676825587402,-0.630556300802838,-0.531673238535253,-0.181218846242547
"ES007C","75-84",-0.553558510288605,-0.688099337873989,-0.753747684183838,-0.65886714443646,-0.240317150571572
"ES007C","85+",-0.664937975504921,-0.798665242118701,-0.886733747448573,-0.796173962111789,-0.304114232986269
"ES009C","20-44",0.347962607176602,0.21869072336023,0.272261653876382,0.38599411036056,0.637925374562662
"ES009C","45-64",0.129112777568416,0.00143946203090699,0.0109569579952675,0.116199551786166,0.512570304946916
"ES009C","65-74",0.00105782849300484,-0.125680121547945,-0.141939480554074,-0.041664534838532,0.439221666363426
"ES009C","75-84",-0.102386763832176,-0.22836911244448,-0.265451378125442,-0.169189368525844,0.379969602537234
"ES009C","85+",-0.225222752024798,-0.350307856556177,-0.412116425091183,-0.320619603910584,0.309610334363378
"ES010C","20-44",-0.0307665914593675,-0.19627428609416,-0.134026034244104,-0.0511396733710449,0.295842561013637
"ES010C","45-64",-0.249433799319103,-0.413344259618653,-0.395112681427052,-0.320709098784049,0.170592095372366
"ES010C","65-74",-0.377367180123643,-0.540343162910792,-0.547863968572321,-0.478423317994937,0.0973130899208075
"ES010C","75-84",-0.481288128159709,-0.64350503002211,-0.671944630507758,-0.606535395359672,0.0377881741421748
"ES010C","85+",-0.596501636385752,-0.757876971865048,-0.809508506076233,-0.748568759741555,-0.0282050110945102
"ES011C","20-44",0.238150125822776,0.0425404193343536,0.152089053888236,0.193202698243126,0.575091086808572
"ES011C","45-64",0.018022042577371,-0.175979758747072,-0.110741865150238,-0.0781676709061128,0.449003845849732
"ES011C","65-74",-0.110466926903372,-0.303530192469466,-0.264156520095838,-0.236566810922803,0.375406604568117
"ES011C","75-84",-0.213999598550762,-0.406306619320972,-0.387773583572724,-0.364200227385333,0.316104089756483
"ES011C","85+",-0.334455914560046,-0.525883073344044,-0.531597323705935,-0.512696841083436,0.247107874835805
"ES012C","20-44",0.433212510995818,0.309022077175661,0.398925742856975,0.435625914528558,0.810413052249919
"ES012C","45-64",0.216700192304265,0.0940912526313183,0.140412013641373,0.168713001907669,0.686396886320809
"ES012C","65-74",0.087656996890172,-0.0340093587325092,-0.0136643820020519,0.00963062105269961,0.612482189775087
"ES012C","75-84",-0.0162277191116312,-0.137135258463098,-0.137701783219804,-0.118436790041526,0.552978027355894
"ES012C","85+",-0.136008160967466,-0.256040775192778,-0.280718535792471,-0.266100196927414,0.4843689466254
"ES013C","20-44",0.157636050293081,-0.0418187488197525,0.0732269583287928,0.0964441445830647,0.482905247091306
"ES013C","45-64",-0.0584008052990106,-0.256277583240738,-0.184719072292619,-0.169882624757442,0.35916142183543
"ES013C","65-74",-0.187915787462835,-0.384846535231748,-0.339358777002264,-0.329546616747832,0.284976490394107
"ES013C","75-84",-0.291423506934152,-0.487598192168035,-0.462946047809024,-0.457149272568047,0.22568826794804
"ES013C","85+",-0.407365938188135,-0.602693732688274,-0.601380250809226,-0.600081241563469,0.159277562637999
"ES014C","20-44",0.389602105949186,0.271872036675572,0.338148952108645,0.397048641244679,0.736515411333486
"ES014C","45-64",0.167743256718824,0.0516337348287724,0.0732515143063657,0.1235446115587,0.609436804327336
"ES014C","65-74",0.0394029456380613,-0.0757691263551346,-0.079985643868657,-0.0346712647676651,0.535924713142076
"ES014C","75-84",-0.0633719364244305,-0.177793298825469,-0.202697913508698,-0.161370490388393,0.477056252888946
"ES014C","85+",-0.184951573601745,-0.298484868821304,-0.347862888847414,-0.311251916399162,0.407416610447802
"ES015C","20-44",-0.0625879385305363,-0.222159361183922,-0.137292129765922,-0.0879034874196422,0.319290114521451
"ES015C","45-64",-0.279199733142385,-0.437188935035928,-0.395924632320974,-0.354939032359017,0.195216969745539
"ES015C","65-74",-0.406690532071366,-0.563748489250762,-0.548147480752799,-0.512107643734781,0.1221914709196
"ES015C","75-84",-0.51021073794871,-0.666512541387282,-0.671749660214208,-0.639725692596007,0.0628960963807043
"ES015C","85+",-0.629909944696248,-0.785337416382977,-0.8146694188102,-0.787288954143775,-0.00566645366400434
"ES016C","20-44",0.175318317964539,0.0429265727882035,0.0763369438079713,0.241888898531175,0.370214983496256
"ES016C","45-64",-0.050438638179714,-0.181181362612141,-0.193214798013963,-0.0364206548145285,0.240903578482289
"ES016C","65-74",-0.178800564242622,-0.308605680893561,-0.346477764280069,-0.194663177744078,0.167379106443928
"ES016C","75-84",-0.28195806645826,-0.411009678703626,-0.469646878885148,-0.321834091350603,0.108291485060904
"ES016C","85+",-0.398033549790715,-0.526237299435772,-0.608239944850716,-0.464930084813591,0.041804568804803
"ES017C","20-44",-0.00308583571021162,-0.130283523741419,-0.104858058704794,0.0631992472619373,0.235798218136548
"ES017C","45-64",-0.223445082333901,-0.349033176689676,-0.367964984703702,-0.208456096391118,0.109578569026285
"ES017C","65-74",-0.352033871978844,-0.476682701449142,-0.521498824012826,-0.366978293104655,0.0359241517182834
"ES017C","75-84",-0.454906988664632,-0.578804390997079,-0.644328384895047,-0.493798620792845,-0.0230005763787107
"ES017C","85+",-0.569748497901384,-0.692807051082834,-0.781448097071031,-0.635373390789319,-0.0887806841856206
"ES018C","20-44",0.278416629903336,0.169346306045258,0.223871230042527,0.318099037671439,0.581256426126743
"ES018C","45-64",0.0597936353046266,-0.0476797771698733,-0.0371626269109429,0.0485841176572405,0.456031285414551
"ES018C","65-74",-0.0692425502850047,-0.175773429911851,-0.191230652888042,-0.110489621598602,0.382120604028608
"ES018C","75-84",-0.171949733844361,-0.277730398376486,-0.313862091134222,-0.237105389590863,0.32329092082451
"ES018C","85+",-0.291660303420303,-0.39656655320186,-0.456795416843453,-0.384682659051175,0.254721862261389
"ES019C","20-44",0.099948112699977,-0.124375911372917,0.00193663444993185,0.0210511293456249,0.53511907338585
"ES019C","45-64",-0.118657239441577,-0.341384480998584,-0.259076157570977,-0.248442041330458,0.409904038102797
"ES019C","65-74",-0.247798922758362,-0.469582860869354,-0.413270146869863,-0.407645836491663,0.335932928637219
"ES019C","75-84",-0.351229661439037,-0.572258099314044,-0.536765503316336,-0.535153591628305,0.276688800044856
"ES019C","85+",-0.47169972018905,-0.69184819569527,-0.680605652156345,-0.683667147156681,0.207684713414961
"ES020C","20-44",-0.0489094873305935,-0.210055812891611,-0.192577911236401,-0.0211608927055575,0.132869628500279
"ES020C","45-64",-0.261786259304687,-0.421377646232242,-0.446750830906626,-0.283591961664198,0.0109358686332356
"ES020C","65-74",-0.393195653310689,-0.551827172509862,-0.603652446037586,-0.44559135417847,-0.0643341636225686
"ES020C","75-84",-0.496417321181683,-0.654294867283206,-0.726898173848574,-0.572841370175402,-0.123458538473523
"ES020C","85+",-0.607832064035597,-0.764895791483285,-0.859926358290102,-0.710191677556346,-0.187275827578465
"ES021C","20-44",-0.0874138649729437,-0.229175535171492,-0.181680890118647,-0.102172393853174,0.159242365852377
"ES021C","45-64",-0.298240528948919,-0.438462235337699,-0.433405999580699,-0.362076122564977,0.0384828880548428
"ES021C","65-74",-0.428540774155008,-0.567810714489927,-0.588983301184128,-0.522708174234609,-0.0361518344761325
"ES021C","75-84",-0.53169234923929,-0.670208828462817,-0.712145338848553,-0.649871780968696,-0.0952360608555367
"ES021C","85+",-0.646208557799639,-0.783888564000784,-0.84887664499073,-0.791045525510634,-0.160829839575467
"ES022C","20-44",0.0307975747172609,-0.198326421858148,-0.103208255332178,-0.0701923416599941,0.378028222253875
"ES022C","45-64",-0.18302184856045,-0.410584020993394,-0.358506692041437,-0.333785496021234,0.255554520820508
"ES022C","65-74",-0.314962700891629,-0.541561123608156,-0.516042863554199,-0.496440061831727,0.179980074366759
"ES022C","75-84",-0.418380108003999,-0.644223127863744,-0.639522302229989,-0.623931382024861,0.120743581968018
"ES022C","85+",-0.53851882968792,-0.763484307399742,-0.782966837642086,-0.772036470534344,0.0519292820108414
"ES023C","20-44",0.047808479203022,-0.163881242426391,-0.0426660633816733,-0.0173766340034559,0.40212087238706
"ES023C","45-64",-0.16822837638907,-0.378340076847376,-0.300612094003085,-0.283703403343963,0.278377047131184
"ES023C","65-74",-0.297743358552894,-0.506909028838387,-0.455251798712731,-0.443367395334353,0.204192115689862
"ES023C","75-84",-0.401251078024211,-0.609660685774674,-0.57883906951949,-0.570970051154568,0.144903893243794
"ES023C","85+",-0.517193509278194,-0.724756226294912,-0.717273272519692,-0.71390202014999,0.0784931879337531
"ES025C","20-44",-0.131658178411347,-0.348517851475476,-0.243888537488896,-0.242159534490284,0.276922783854707
"ES025C","45-64",-0.351786261656752,-0.567038029556901,-0.506719456527371,-0.513529903639523,0.150835542895867
"ES025C","65-74",-0.480275231137494,-0.694588463279296,-0.660134111472971,-0.671929043656213,0.0772383016142521
"ES025C","75-84",-0.583807902784885,-0.797364890130802,-0.783751174949857,-0.799562460118743,0.0179357868026188
"ES025C","85+",-0.704264218794169,-0.916941344153874,-0.927574915083068,-0.948059073816846,-0.051060428118059
"ES026C","20-44",0.102863525481972,-0.0457094188259137,0.00793111973701762,0.104789809770556,0.361238602594939
"ES026C","45-64",-0.114834033670289,-0.261816826351967,-0.251997775753494,-0.163584248273538,0.236543542372288
"ES026C","65-74",-0.244607594652591,-0.390642468396463,-0.406946221208538,-0.323567012082543,0.16221049948007
"ES026C","75-84",-0.34775988830911,-0.493041295692846,-0.530109116841646,-0.450731504660955,0.103125861509425
"ES026C","85+",-0.465774018754809,-0.610193402870234,-0.671016909737793,-0.596217431180257,0.0355285069026257
"ES028C","20-44",0.313020832098994,0.137704038823462,0.253384953537342,0.298396834135263,0.666841818673708
"ES028C","45-64",0.0942204569548332,-0.079498129277381,-0.00786069416582683,0.0286632422306395,0.54151507609752
"ES028C","65-74",-0.0357486738514723,-0.208517912624242,-0.16304264820288,-0.13156061691955,0.467070012698151
"ES028C","75-84",-0.140509317693925,-0.312513342061824,-0.288125899254852,-0.260707857801782,0.407064127268073
"ES028C","85+",-0.260578997869015,-0.431705984396287,-0.431487999736565,-0.408727833046924,0.338289373620625
"ES029C","20-44",-0.557710750310019,-0.802827883644151,-0.748876452543689,-0.616405904309621,-0.308118881478105
"ES029C","45-64",-0.773190491306279,-1.01673367286119,-1.00615729343068,-0.88204587171509,-0.431543596871892
"ES029C","65-74",-0.904306173474835,-1.14689163269224,-1.16270821931277,-1.04368318098866,-0.506645393822711
"ES029C","75-84",-1.00644939603216,-1.24828875955566,-1.28466629327812,-1.16960370690616,-0.565152045609344
"ES029C","85+",-1.11869300922776,-1.35971249969091,-1.4186841413303,-1.30797583234542,-0.629444103644064
"ES030C","20-44",0.112269730789291,-0.0547112643914703,0.00413302952654916,0.12390916345205,0.410580586441384
"ES030C","45-64",-0.112843521584424,-0.278180197895756,-0.264650135877945,-0.153606842213331,0.281637888732842
"ES030C","65-74",-0.241075947453235,-0.405475961905234,-0.417758480096157,-0.311689719381381,0.20818759315546
"ES030C","75-84",-0.344560251826978,-0.508204374777355,-0.541317793490468,-0.439263509444994,0.148912782651233
"ES030C","85+",-0.462204943976053,-0.624989742185887,-0.681784480437761,-0.584293998359722,0.0815270387341693
"ES031C","20-44",0.211402261361755,0.0650336815818716,0.113784434897757,0.262779632857417,0.517052024490779
"ES031C","45-64",-0.000624125381819801,-0.145443978088271,-0.139373132581239,0.00139690516683585,0.395605357074129
"ES031C","65-74",-0.128031204151069,-0.271920423669513,-0.291496019907695,-0.155668497339272,0.322627812347447
"ES031C","75-84",-0.231368165143888,-0.374502569416769,-0.41487940665216,-0.283060644846953,0.263437398709355
"ES031C","85+",-0.346574534008108,-0.488867424046689,-0.552434757887884,-0.425085207938129,0.197448302830199
"ES032C","20-44",-0.253309031707741,-0.454282159343241,-0.387155672149662,-0.300941506258388,-0.00495052424260292
"ES032C","45-64",-0.464135695683716,-0.663568859509448,-0.638880781611714,-0.560845234970191,-0.125710002040137
"ES032C","65-74",-0.594435940889805,-0.792917338661676,-0.794458083215143,-0.721477286639823,-0.200344724571112
"ES032C","75-84",-0.697587515974088,-0.895315452634566,-0.917620120879568,-0.848640893373911,-0.259428950950517
"ES032C","85+",-0.812103724534436,-1.00899518817253,-1.05435142702175,-0.989814637915848,-0.325022729670447
"ES033C","20-44",-0.324795737626943,-0.530168213334752,-0.486288799811015,-0.332971323608588,-0.119321601337864
"ES033C","45-64",-0.540275478623204,-0.744074002551791,-0.743569640698008,-0.598611291014057,-0.242746316731652
"ES033C","65-74",-0.671391160791759,-0.874231962382836,-0.900120566580098,-0.760248600287625,-0.317848113682471
"ES033C","75-84",-0.773534383349084,-0.975629089246262,-1.02207864054544,-0.886169126205131,-0.376354765469104
"ES033C","85+",-0.885777996544689,-1.08705282938151,-1.15609648859762,-1.02454125164439,-0.440646823503824
"ES034C","20-44",-0.0481109664287479,-0.25785291926411,-0.151417507694933,-0.115811139095023,0.300384823360288
"ES034C","45-64",-0.26414782202084,-0.472311753685095,-0.409363538316344,-0.382137908435529,0.176640998104412
"ES034C","65-74",-0.393662804184664,-0.600880705676106,-0.56400324302599,-0.54180190042592,0.10245606666309
"ES034C","75-84",-0.497170523655981,-0.703632362612393,-0.687590513832749,-0.669404556246135,0.0431678442170227
"ES034C","85+",-0.613112954909964,-0.818727903132632,-0.826024716832951,-0.812336525241556,-0.0232428610930187
"ES035C","20-44",0.191647614479389,0.0374858742653759,0.0886528230904272,0.234949748129067,0.437743498396466
"ES035C","45-64",-0.0341093416648638,-0.186622061134968,-0.180898918731508,-0.0433598052166365,0.308432093382499
"ES035C","65-74",-0.162471267727772,-0.314046379416388,-0.334161884997613,-0.201602328146186,0.234907621344138
"ES035C","75-84",-0.26562876994341,-0.416450377226454,-0.457330999602692,-0.32877324175271,0.175819999961114
"ES035C","85+",-0.381704253275865,-0.531677997958599,-0.59592406556826,-0.471869235215699,0.109333083705013
"ES036C","20-44",0.444953860188833,0.293720668713133,0.379448925951179,0.462780606865264,0.742769074127728
"ES036C","45-64",0.226320197768987,0.0766839955989754,0.118402331716796,0.193252535732331,0.617537822990577
"ES036C","65-74",0.0987480187946905,-0.0499563442281818,-0.0339176837451799,0.0359836003424147,0.544465710460327
"ES036C","75-84",-0.00383877857922633,-0.151793805857101,-0.156405381986487,-0.0904837574919889,0.485704983301037
"ES036C","85+",-0.127801881851012,-0.274851432140422,-0.304416194052943,-0.243303482262168,0.414700114491043
"ES037C","20-44",0.0322078263771991,-0.189138900297126,-0.0530724072852321,-0.0448226230927879,0.409282205960274
"ES037C","45-64",-0.187920256868205,-0.407659078378551,-0.315903326323707,-0.316192992242027,0.283194965001434
"ES037C","65-74",-0.316409226348948,-0.535209512100945,-0.469317981269307,-0.474592132258717,0.209597723719819
"ES037C","75-84",-0.419941897996339,-0.637985938952451,-0.592935044746193,-0.602225548721247,0.150295208908185
"ES037C","85+",-0.540398214005622,-0.757562392975524,-0.736758784879404,-0.75072216241935,0.0812989939875076
"ES038C","20-44",0.106649409742827,-0.0638272141816062,0.0281156416433716,0.0863700244745797,0.415973148034845
"ES038C","45-64",-0.107170013534884,-0.276084813316852,-0.227182795065888,-0.17722312988666,0.293499446601478
"ES038C","65-74",-0.239110865866063,-0.407061915931614,-0.384718966578649,-0.339877695697153,0.21792500014773
"ES038C","75-84",-0.342528272978432,-0.509723920187203,-0.508198405254439,-0.467369015890288,0.158688507748989
"ES038C","85+",-0.462666994662354,-0.628985099723201,-0.651642940666537,-0.61547410439977,0.0898742077918119
"ES040C","20-44",-0.100083744706541,-0.264523229318165,-0.201563234279071,-0.118705132695308,0.125066636204883
"ES040C","45-64",-0.314164361876116,-0.477040114478721,-0.457173534107445,-0.382620282695675,0.0024433254318314
"ES040C","65-74",-0.443748319195927,-0.60567753780309,-0.611895594522785,-0.542369306151684,-0.0717811143129516
"ES040C","75-84",-0.546780666173106,-0.707957294559526,-0.734915274917283,-0.669385930388307,-0.13079704798364
"ES040C","85+",-0.661246642390007,-0.821587164671536,-0.871586604100595,-0.810497749303201,-0.196362054102188
"ES041C","20-44",0.46179936365286,0.323455320028605,0.380128264306075,0.522715952319976,0.723141238272239
"ES041C","45-64",0.240163170238315,0.103438047628871,0.115496675512417,0.249486409151305,0.596190166367863
"ES041C","65-74",0.112426137817366,-0.0233659414882303,-0.0370201734578121,0.0920142450773694,0.523023627374871
"ES041C","75-84",0.00968214803809269,-0.125359447325163,-0.1596955579941,-0.0346468970322623,0.464172861923334
"ES041C","85+",-0.105771974741246,-0.239970246174711,-0.297546725139571,-0.176976887174875,0.398041854993422
"ES042C","20-44",0.275815224364674,0.118969879695633,0.179637000052773,0.284194844139018,0.522364364010085
"ES042C","45-64",0.0555510994181232,-0.099685346382953,-0.0833563515332111,0.0126567649633457,0.396199199678179
"ES042C","65-74",-0.0729238405226506,-0.227221853042852,-0.236754255336343,-0.14572507966157,0.322609994381617
"ES042C","75-84",-0.176050294738533,-0.329595029640395,-0.359886298913547,-0.272857717792149,0.263540156993114
"ES042C","85+",-0.293938105065206,-0.446621739392349,-0.500643266742365,-0.418187918895477,0.196015157330993
"ES043C","20-44",0.197138467747477,0.0388921096195418,0.0919690134969006,0.232617211799222,0.461322244178949
"ES043C","45-64",-0.0251058999358012,-0.181728894696397,-0.173388729813847,-0.0413620788500079,0.334022815924778
"ES043C","65-74",-0.155276541743113,-0.310948717125851,-0.328811286143937,-0.201834357529066,0.259462328969427
"ES043C","75-84",-0.258211493371591,-0.413131789948875,-0.451714677382449,-0.328730914342483,0.200502182414217
"ES043C","85+",-0.374134188521473,-0.528207738525554,-0.590125315654777,-0.471638552985428,0.134102781754072
"ES044C","20-44",-0.150657389354779,-0.318309207912312,-0.262683388930155,-0.175883512516296,0.0776187767361876
"ES044C","45-64",-0.361484053330753,-0.527595908078519,-0.514408498392207,-0.435787241228099,-0.0431407010613467
"ES044C","65-74",-0.491784298536843,-0.656944387230747,-0.669985799995637,-0.596419292897731,-0.117775423592322
"ES044C","75-84",-0.594935873621125,-0.759342501203637,-0.793147837660061,-0.723582899631818,-0.176859649971726
"ES044C","85+",-0.709452082181474,-0.873022236741604,-0.929879143802239,-0.864756644173756,-0.242453428691657
"ES046C","20-44",0.466435169011323,0.298024666783778,0.402393966652332,0.456061047490497,0.801748032468101
"ES046C","45-64",0.250874471030536,0.0840385119249969,0.145016463865904,0.19032127761343,0.678276945695139
"ES046C","65-74",0.122812869717398,-0.0430876753009294,-0.00788791739447192,0.0324489902167944,0.6049244967741
"ES046C","75-84",0.0190136680666471,-0.14612868531211,-0.131823215258818,-0.0955130001575006,0.545469316149632
"ES046C","85+",-0.104384726493968,-0.268625727746657,-0.279159770286564,-0.247636561089096,0.474787907037679
"ES047C","20-44",0.449953571336159,0.278131931713328,0.369224711066788,0.452419320413714,0.777077386169687
"ES047C","45-64",0.219633146623546,0.0494938611774528,0.0942242294923328,0.168483996236143,0.645152070415646
"ES047C","65-74",0.0906377144937961,-0.078559335784511,-0.0597951372262257,0.00946049719176695,0.571264732218088
"ES047C","75-84",-0.0138490078157078,-0.182282844523571,-0.184551328471979,-0.119349057619618,0.511415746397634
"ES047C","85+",-0.13618054972922,-0.303720827037209,-0.330614071191988,-0.270157419725131,0.44134542018251
"ES048C","20-44",-0.395934440271727,-0.62922115776838,-0.564158699958551,-0.465604555270401,-0.0664386697337398
"ES048C","45-64",-0.615927564168043,-0.847607362298763,-0.826828478767979,-0.736808548699458,-0.192448607280324
"ES048C","65-74",-0.745666142595841,-0.976398277315578,-0.981735155372747,-0.896748186576552,-0.266761612503045
"ES048C","75-84",-0.848436964878776,-1.07841841966064,-1.10444257767311,-1.02344240736618,-0.325627747353638
"ES048C","85+",-0.960012591722598,-1.18917905268844,-1.23766285612783,-1.16099104994856,-0.38953718925482
"ES049C","20-44",-0.379677871491353,-0.593234669889784,-0.550334364615703,-0.38948232727178,-0.180824225084723
"ES049C","45-64",-0.595157612487614,-0.807140459106823,-0.807615205502696,-0.65512229467725,-0.30424894047851
"ES049C","65-74",-0.726273294656169,-0.937298418937868,-0.964166131384786,-0.816759603950817,-0.379350737429329
"ES049C","75-84",-0.828416517213494,-1.03869554580129,-1.08612420535013,-0.942680129868324,-0.437857389215962
"ES049C","85+",-0.940660130409099,-1.15011928593654,-1.22014205340231,-1.08105225530758,-0.502149447250682
"ES050C","20-44",0.0669195901198989,-0.100175393030843,-0.0410943226841608,0.0530493063034806,0.321151705313466
"ES050C","45-64",-0.153344534826652,-0.318830619109429,-0.304087674270145,-0.218488772872192,0.19498654098156
"ES050C","65-74",-0.281819474767426,-0.446367125769328,-0.457485578073277,-0.376870617497107,0.121397335684998
"ES050C","75-84",-0.384945928983308,-0.548740302366871,-0.580617621650481,-0.504003255627686,0.0623274982964956
"ES050C","85+",-0.502833739309981,-0.665767012118825,-0.721374589479299,-0.649333456731014,-0.0051975013656254
"ES051C","20-44",-0.256098126484392,-0.468931683940006,-0.402536581618337,-0.298232692741805,0.0268320323006732
"ES051C","45-64",-0.471577867480653,-0.682837473157045,-0.65981742250533,-0.563872660147275,-0.0965926830931144
"ES051C","65-74",-0.602693549649208,-0.812995432988089,-0.81636834838742,-0.725509969420842,-0.171694480043933
"ES051C","75-84",-0.704836772206532,-0.914392559851516,-0.938326422352767,-0.851430495338349,-0.230201131830566
"ES051C","85+",-0.817080385402138,-1.02581629998676,-1.07234427040495,-0.989802620777604,-0.294493189865286
"ES052C","20-44",-0.221622745492371,-0.423222195110842,-0.366387375769777,-0.244704974198296,0.0505917315247365
"ES052C","45-64",-0.441615869388687,-0.641608399641225,-0.629057154579205,-0.515908967627353,-0.0754182060218482
"ES052C","65-74",-0.571354447816485,-0.77039931465804,-0.783963831183973,-0.675848605504447,-0.149731211244568
"ES052C","75-84",-0.674125270099421,-0.872419457003101,-0.906671253484338,-0.802542826294076,-0.208597346095162
"ES052C","85+",-0.785700896943242,-0.983180090030906,-1.03989153193905,-0.940091468876452,-0.272506787996343
"ES053C","20-44",0.28896934875367,0.11039838435799,0.226648422037388,0.261685567963807,0.682212100316842
"ES053C","45-64",0.0683020785544119,-0.108657042236202,-0.0368262812948743,-0.0103495022110825,0.555816018276164
"ES053C","65-74",-0.0608009150227336,-0.236817014972946,-0.190974075398323,-0.169505601282023,0.481867069919939
"ES053C","75-84",-0.164293003507659,-0.339553155097933,-0.314542682950227,-0.297088987473009,0.422587800751975
"ES053C","85+",-0.284577278171453,-0.458958824435564,-0.458161007289682,-0.445373511360733,0.353690129453101
"ES054C","20-44",0.057565024195343,-0.117515328939063,-0.0609597053086548,0.028208719427266,0.327530283978994
"ES054C","45-64",-0.162699100751208,-0.336170555017649,-0.323953056894639,-0.243329359748406,0.201365119647088
"ES054C","65-74",-0.291174040691982,-0.463707061677548,-0.477350960697771,-0.401711204373322,0.127775914350526
"ES054C","75-84",-0.394300494907864,-0.566080238275091,-0.600483004274975,-0.528843842503901,0.0687060769620233
"ES054C","85+",-0.512188305234537,-0.683106948027045,-0.741239972103793,-0.674174043607229,0.00118107729990229
"ES056C","20-44",0.0927492153816401,-0.0384879104910176,0.0110600852952217,0.112669572201221,0.293106426328979
"ES056C","45-64",-0.118077448594335,-0.247774610657225,-0.24066502416683,-0.147234156510583,0.172346948531445
"ES056C","65-74",-0.248377693800424,-0.377123089809452,-0.396242325770259,-0.307866208180214,0.0977122260004699
"ES056C","75-84",-0.351529268884706,-0.479521203782343,-0.519404363434684,-0.435029814914302,0.0386279996210657
"ES056C","85+",-0.466045477445055,-0.593200939320309,-0.656135669576862,-0.57620355945624,-0.026965779098865
"ES058C","20-44",0.0107899645113302,-0.167582736832676,-0.113915608146266,-0.0213342456126829,0.276567080924492
"ES058C","45-64",-0.209474160435221,-0.386237962911261,-0.37690895973225,-0.292872324788355,0.150401916592586
"ES058C","65-74",-0.337949100375995,-0.51377446957116,-0.530306863535382,-0.451254169413271,0.0768127112960233
"ES058C","75-84",-0.441075554591877,-0.616147646168703,-0.653438907112586,-0.57838680754385,0.0177428739075209
"ES058C","85+",-0.55896336491855,-0.733174355920657,-0.794195874941405,-0.723717008647177,-0.0497821257546001
"ES059C","20-44",0.0984182984703658,-0.0405862247753127,0.00908041003042803,0.163759608480668,0.248998882774527
"ES059C","45-64",-0.118179809122904,-0.255602211584297,-0.249535750349563,-0.103259063321805,0.124933577790723
"ES059C","65-74",-0.247819525043963,-0.384294986226384,-0.404324386025062,-0.263076825086806,0.0506772000574402
"ES059C","75-84",-0.350844984780704,-0.48656790604959,-0.527335843117437,-0.39008495884392,-0.00833478866841414
"ES059C","85+",-0.462588721757034,-0.597495421265036,-0.660756843533546,-0.527840844900385,-0.072340522430555
"ES060C","20-44",-0.149589509910686,-0.305676660904876,-0.264831288971794,-0.154759360031774,0.0416978360593439
