"URAU_CODE","agegroup","v11","v21","v31","v41","v51","v22","v32","v42","v52","v33","v43","v53","v44","v54","v55"
"ES020C","85+",0.0100692842191007,0.00790925580257727,0.00884195392261963,0.00840338710818945,0.0107379227775824,0.00712507262249649,0.00752624588874941,0.00731507555196872,0.00882518180335694,0.00859742105001563,0.00803640311300472,0.0103425069614098,0.00906701901206046,0.00750095314370735,0.0245618039654403
"ES021C","20-44",0.0152264900361188,0.0118990534399975,0.0133787629934108,0.0125138157648199,0.0161905203233853,0.0105556508006044,0.0111936751350007,0.0107932324855891,0.0130302353824251,0.012869403054257,0.0118079264666229,0.0155113012813259,0.013652230601959,0.00997181139777217,0.0391286313983893
"ES021C","45-64",0.00985679005661231,0.0075687689057008,0.00857813433049166,0.00806358042655403,0.0107641754251875,0.00675144709570535,0.00718512274911101,0.00694280380819776,0.00866713413439467,0.00831091181001342,0.00765948105315664,0.0103083250493943,0.00892705303982608,0.00679754684573425,0.0269192559381491
"ES021C","65-74",0.00834809971042216,0.00635418683340539,0.00722428201044278,0.0068167274268156,0.00919174026598321,0.00568723774943792,0.00605527620001571,0.00586406051436316,0.00740342186751186,0.00702398824092485,0.00649648611021035,0.00880410497118174,0.00760540017875648,0.00586775756071745,0.0234403292199159
"ES021C","75-84",0.0081343613104586,0.00618458250486011,0.00702646108547042,0.00664425647064856,0.00891197053403903,0.00554199155847566,0.00589093181902287,0.00571491235648492,0.00717929497620932,0.00683433465686399,0.00633478244399015,0.00854050223367835,0.00742525066887283,0.00569082257773618,0.022889621754728
"ES021C","85+",0.00891211633034561,0.00681601290966903,0.00771148276957157,0.00729598131222701,0.00960030457792856,0.00610245533453073,0.00646421041400558,0.00627891502910054,0.00773401818235618,0.00748203335666042,0.0069408893428546,0.0092076207773636,0.00812179700823489,0.00607315523466603,0.0245589771159494
"ES022C","20-44",0.0235442512116132,0.0177325260807208,0.020110023588482,0.01979003788548,0.0276313825361845,0.0158201930008933,0.0169247863930328,0.0167294316596075,0.0220464881435725,0.0194070749187422,0.0183691006783451,0.025497512620343,0.0214860735809648,0.0211918249447364,0.0613517361920927
"ES022C","45-64",0.0178149984349587,0.0131129253905846,0.01499036766961,0.0150409290974169,0.0218599865445961,0.0117607910398744,0.0126498554719264,0.0126207183998282,0.017405330670384,0.0145457615250429,0.0139416532222489,0.0199627183829745,0.0164429324599786,0.017814562604935,0.048358143750762
"ES022C","65-74",0.0161373741576133,0.0117625581371724,0.0134868454671753,0.0136536135912824,0.0201268643256005,0.0105767309892288,0.0113950570736211,0.0114206348755126,0.0160120534488955,0.013116751671967,0.0126474581285494,0.0183039187419748,0.0149718120982425,0.0167898024061787,0.0445143833503938
"ES022C","75-84",0.0158135896196898,0.0115045564696624,0.0131917175471295,0.0133895759196255,0.0197438439567808,0.0103533806979128,0.0111494778501381,0.0111924107369051,0.0157046211316002,0.0128347288407885,0.0124001925168515,0.017940911202801,0.0146941779695343,0.0165517255647807,0.0437286673505364
"ES022C","85+",0.016531138552274,0.0120880703112018,0.0138235980769339,0.0139913736485737,0.0203752161202521,0.0108715467021319,0.0116784734987934,0.0117133954241332,0.0162132809231482,0.013431849012056,0.0129594420970185,0.0185533340144789,0.0153376600435511,0.0168987572935297,0.0452733545763174
"ES023C","20-44",0.0296134500899834,0.0224678435391123,0.025425352643054,0.0248060252984017,0.034294078315283,0.0199855498818368,0.0213462644738206,0.0210240258260973,0.0274469421100883,0.0244840041959692,0.0230856406439562,0.0318000521062762,0.0267756350711385,0.025949980982418,0.07520121693034
"ES023C","45-64",0.0236477141928054,0.0176578095664997,0.0200953245038772,0.0198600927464156,0.0282951341854684,0.0157581937494335,0.0168957017699743,0.0167451669952167,0.0226223814455876,0.0194226353398695,0.0184741360084687,0.0260460821455868,0.0215223347632865,0.0224403261163921,0.0616885986637535
"ES023C","65-74",0.0218936828321232,0.0162459379337328,0.0185241773415022,0.0184089008260794,0.0264922612948789,0.0145196711804202,0.0155844418392264,0.0154898998620965,0.0211727549014711,0.0179292595505336,0.0171200685201518,0.0243197560446946,0.0199826544716144,0.0213754076724156,0.0576826654792858
"ES023C","75-84",0.0214740559880457,0.0159107646097773,0.0181438797831249,0.0180650199003349,0.0260180074600971,0.0142282015656014,0.0152677569332031,0.0151926640683244,0.0207917540339581,0.0175662279200945,0.0167981009619647,0.0238687820204089,0.0196196733682142,0.0210843577104285,0.0566880557140961
"ES023C","85+",0.0220401167213917,0.0163720515197085,0.0186412997320414,0.0185405170522416,0.0265064296919886,0.0146384008843515,0.0156844345809155,0.0156044385351403,0.0211851947287253,0.0180356354991861,0.0172393781860354,0.0243433046194106,0.0201282284586943,0.0213491105648503,0.0579020102391482
"ES025C","20-44",0.0184250663099596,0.0144939591509763,0.0162402718483423,0.0151977783868721,0.0193900245346269,0.0128533714545559,0.0136024897441865,0.0131273358139727,0.0156377696231014,0.0156050968004217,0.0143273386491161,0.0185851851626941,0.0164370628078903,0.0121829104633625,0.0453375231470244
"ES025C","45-64",0.0125905073689061,0.00978917267789069,0.0110265896691533,0.0103615002484921,0.0135093974570785,0.00871966860172442,0.00924862451473708,0.00894352212525618,0.0109070712393311,0.0106557608591247,0.00981920877244112,0.012948612447212,0.0113062288760244,0.00873048448901075,0.0321543658852875
"ES025C","65-74",0.0110089222163753,0.00851604046129482,0.00960901156064525,0.00905380471184821,0.011871963821104,0.00760375519145106,0.00806533165291505,0.00781250289916986,0.00958974260615375,0.00930911777700987,0.00859959642520897,0.0113832555855342,0.00992246482553569,0.00775534688788355,0.0285578779551786
"ES025C","75-84",0.0107127293983441,0.0082801578042648,0.00933857330355081,0.00881269677209988,0.0115152400787258,0.00740010353529872,0.00784017013102227,0.00760426451834643,0.00930265724579486,0.00905113040462214,0.00837398131647751,0.0110468669169935,0.00967147300803914,0.00752736542877105,0.0278578933439278
"ES025C","85+",0.0114668202349511,0.00889299805964369,0.0100031247333504,0.00944486942848054,0.0121814626460074,0.00794435724241549,0.00839621869919068,0.00815170120004264,0.00983841411190542,0.00967995441141006,0.00896186283559261,0.0116943570844174,0.0103498888681269,0.00788857951282099,0.0295121989081487
"ES026C","20-44",0.0231870559515934,0.0173906316370871,0.0197661981343253,0.0194257071676661,0.0272464752211146,0.0155042566797581,0.0166139815463173,0.0163896566627945,0.0216944647513705,0.0190765713392212,0.0180181953941476,0.0251122646059393,0.0211855611163039,0.0206332548149239,0.0611950279210346
"ES026C","45-64",0.0174918759683052,0.0127980667868271,0.0146755871487623,0.0147051032807195,0.021499076173882,0.0114681963302505,0.0123629049745304,0.0123045051287852,0.0170740759538437,0.0142415065778427,0.013616894847808,0.0195982411862834,0.0161697588110059,0.0172774187790396,0.0482059698579736
"ES026C","65-74",0.0159331062674455,0.0115432462813727,0.0132774880990449,0.0134164265381994,0.019880025872735,0.0103678191556071,0.0111958903754746,0.0111891021623562,0.0157734033338936,0.0129118225766753,0.0124144126408711,0.0180474624818978,0.014801612939382,0.0163239343959956,0.0445888532378887
"ES026C","75-84",0.015672503517425,0.0113359701757517,0.0130381768610582,0.0132048688971182,0.01955597517673,0.0101888333897696,0.0109967263195953,0.0110057596257672,0.015514087274011,0.0126821761481597,0.0122158742839643,0.0177399282267765,0.0145783088227955,0.016123916761563,0.0439121581298884
"ES026C","85+",0.0164372139481351,0.0119571677802616,0.0137116408103647,0.013845750973607,0.0202312224384193,0.0107397717840824,0.0115601988680982,0.01155995508699,0.0160588074000616,0.013318121809521,0.0128113677463746,0.0183930629033596,0.0152616111639419,0.0165011076945568,0.0455261479013648
"ES028C","20-44",0.0234451072069859,0.0183927620771258,0.0206755583652177,0.0192621566349705,0.0249066152543096,0.0162724598958195,0.0172680762674985,0.0165960812672819,0.0200822323708151,0.0198712221277165,0.0181804385012025,0.023826557926654,0.0207320718562527,0.0158720321047329,0.0572160845444077
"ES028C","45-64",0.0172160593345107,0.0133705945579253,0.0151106543664575,0.014097069128321,0.0186512431895338,0.0118571324886082,0.0126213004673382,0.012126657744405,0.0150533791245973,0.0145848385108084,0.013363423490277,0.0178217438992186,0.0152388551551398,0.0122284683898025,0.0430277257863873
"ES028C","65-74",0.0153618281672474,0.0118780647708405,0.0134501572655841,0.0125623369047903,0.0167520703736572,0.0105468404206132,0.0112353870198643,0.010798545278773,0.0135274585960473,0.0130054233593264,0.0119307542202074,0.0160001846581976,0.0136062223434354,0.0111166509352465,0.0387472903740603
"ES028C","75-84",0.0148685965820664,0.0114836919794126,0.013004167488836,0.0121571075440817,0.0162067164596289,0.0102026718766385,0.0108638229621191,0.0104477773862589,0.0130902118863629,0.0125790243352939,0.0115509965804413,0.0154787548915234,0.0131747077910852,0.0107914375209576,0.0375470662259283
"ES028C","85+",0.015402574314654,0.0119194429616437,0.0134727229276918,0.0126058408455258,0.0166635028795649,0.010589820852831,0.0112564134673977,0.0108358866343059,0.0134593032830091,0.0130197930080486,0.0119665741204993,0.0159205474432961,0.0136510883271851,0.0110454961016561,0.0386414792471195
"ES029C","20-44",0.0439829604361592,0.0338481759994917,0.0381094763951127,0.0368281508307065,0.0495670097364142,0.0301825903577714,0.0321483840604307,0.0314879816862101,0.0400262387337781,0.0367344187794105,0.034522264541305,0.0464657396729189,0.0395178449018131,0.0368716322886746,0.107562337936187
"ES029C","45-64",0.0385217895959687,0.0294483770775318,0.0332312538498287,0.0323057481724263,0.0440719798553109,0.0263226423559839,0.0280812084065625,0.0275816173457082,0.0356104357218799,0.0321084970796298,0.0303114545863482,0.0412050156304706,0.0347168411674131,0.0336702169332728,0.0952675431387028
"ES029C","65-74",0.037049309695292,0.0282656288336211,0.0319122067021199,0.0310911989829476,0.0425495182094383,0.0252897024986718,0.0269841915951537,0.0265347833265768,0.0343884553759598,0.0308583955856325,0.0291815441146209,0.0397537247546946,0.0334300245163376,0.0327773652014187,0.0919444407483251
"ES029C","75-84",0.0368724226347358,0.0281277554368801,0.0317493191622617,0.0309509918826624,0.0423182906766458,0.025174853857895,0.0268519400489913,0.0264166339105943,0.0342045556354467,0.0307048771535008,0.0290522438883065,0.0395405071430183,0.0332845092416337,0.0326350108103713,0.0915356665071579
"ES029C","85+",0.0376579460457929,0.0287675911128163,0.0324436440469794,0.0316109272279924,0.0430285433584718,0.0257453756576635,0.0274361775518192,0.0269911268188405,0.0347781960690868,0.0313647134436824,0.0296685862022533,0.0402327427876708,0.0339901107459911,0.0330373047797209,0.0932882499498192
"ES030C","20-44",0.014908494575222,0.0117974317672254,0.0131981699139065,0.0123382828570879,0.0155739534484913,0.0104813526989715,0.0110803806132471,0.0106863299159905,0.012601716567717,0.0126979341201305,0.0116614662297747,0.0149871769740297,0.0133233188329542,0.00974427101294425,0.0363165837316791
"ES030C","45-64",0.00885125895550956,0.00691538062394966,0.00778715614471047,0.00731832446685869,0.00948472899269709,0.00619160749969022,0.00656437498384271,0.00634427200826897,0.00770923512250488,0.00755983536277389,0.00698223571451241,0.00914446015359485,0.00798341363730934,0.0062088959565303,0.0224906487197464
"ES030C","65-74",0.00724594693085068,0.00562444810536366,0.00634926592947294,0.00599151048474938,0.00783190234513571,0.00505991753128478,0.00536563410200671,0.00519709003203053,0.00638295403348631,0.00619308097225584,0.00574486113072565,0.00756086275855088,0.00657131697684548,0.0052470710758051,0.0187607413586731
"ES030C","75-84",0.0069269114779218,0.00537122166923741,0.00605913275974363,0.00573191204782627,0.00745902013061589,0.00484091760080318,0.00512524785828265,0.00497315955742867,0.00608563834275148,0.00591572793593614,0.00550205756000177,0.00720617386344333,0.00629421329927259,0.00502763570941031,0.0179447314520959
"ES030C","85+",0.00762357387075679,0.00593885028477407,0.00667342810909504,0.00631679851684211,0.00807764939533375,0.00534516919359988,0.00564068886810594,0.00548002028615616,0.00658626080739725,0.00649613688984022,0.00604595225125615,0.00780461258484181,0.00691487402388842,0.00538220072690188,0.0193973637995448
"ES031C","20-44",0.0191451306424306,0.0151977532953966,0.016972567066584,0.0158986165997413,0.0201443037646718,0.0135040310203806,0.0142955734978724,0.0137806073735368,0.0163774942153656,0.0163259907428836,0.0150318010197676,0.0193409094059338,0.0169883958466475,0.0131072696493336,0.0453755650138375
"ES031C","45-64",0.013431191498161,0.0105942539423288,0.011869128274463,0.0111637206728085,0.0144136481536318,0.00946000892979625,0.0100387978746676,0.00968673696878582,0.0117762821775785,0.0114800384207531,0.0106187548711202,0.0138404665704922,0.0119435262557066,0.00980541081731084,0.0322845931265256
"ES031C","65-74",0.0117587214964794,0.00925017694447364,0.0103719627967482,0.00978141845918307,0.0127031749853205,0.0082820832033401,0.00879204617327404,0.00849251266893593,0.0104055121905459,0.0100571124520925,0.00932996910974076,0.0122003816720561,0.010467512971859,0.00882543948401047,0.0283751671026151
"ES031C","75-84",0.0113731965749266,0.00894416216506037,0.0100230116996223,0.00946685780405898,0.0122714114326773,0.00801707622097492,0.00850375641356445,0.00822181536343604,0.0100623719785733,0.00972399904001869,0.00903618527356777,0.0117882449148174,0.0101279756029649,0.00858424347855903,0.027386047137488
"ES031C","85+",0.0119686565642225,0.00943097626335008,0.0105477297751427,0.00996785782142207,0.0127990447359193,0.00845061264218669,0.00894569557246072,0.00865695790856849,0.0104914557477321,0.0102195164754468,0.00950219711097447,0.0122982011810105,0.0106550134556515,0.0088999347905742,0.0285870269359381
"ES032C","20-44",0.026917194917825,0.0204329797404805,0.0230876204269991,0.0226771105366002,0.0313184855719206,0.0182473304508067,0.0194832683545905,0.0192508217682627,0.0251258108648413,0.0222735349108393,0.0211178010113613,0.0290234747775693,0.0244728957318643,0.0241597620020767,0.0685545983624009
"ES032C","45-64",0.0214252788958346,0.0160058684217052,0.0181798757659888,0.0181262391212966,0.0257857555147708,0.0143595840743931,0.0153876036580946,0.0153158244776175,0.0206778681881551,0.0176153584256079,0.0168768894902473,0.0237206331937383,0.0196398074711309,0.0209302478939213,0.0561206238879672
"ES032C","65-74",0.0198410536054233,0.0147314430946613,0.0167598210000369,0.0168171885547642,0.0241475696007222,0.0132437416453922,0.0142039178307107,0.0141848140234726,0.0193617201489227,0.0162668249486492,0.0156567463845757,0.02215469189111,0.0182514610039357,0.019966311928528,0.0525028850001985
"ES032C","75-84",0.0195675183228215,0.0145144641355027,0.016509591220741,0.0165954791879474,0.0238157485935526,0.0130576203678021,0.0139969518387755,0.013994288814441,0.0190960827255404,0.0160283981713564,0.0154498016446417,0.021842227837156,0.0180185138150528,0.0197623448869411,0.0518422875351429
"ES032C","85+",0.0202788883914572,0.015093300451706,0.0171364299513854,0.0171925408205683,0.024446296659044,0.0135727056807424,0.0145229130245585,0.0145123557559189,0.0196047220134803,0.0166219501345301,0.0160056830745429,0.0224551018121022,0.0186564455378679,0.020114667252137,0.0533896458630348
"ES033C","20-44",0.0307569958436202,0.0234810066656649,0.0264927918278463,0.0258946970579594,0.035455094548389,0.0209874947577545,0.022398178866556,0.022060500103076,0.0285513453697993,0.0255803471649708,0.024195503348368,0.0329947864710203,0.0278704067003284,0.0271686821711569,0.0772443645894012
"ES033C","45-64",0.0252319922854489,0.019028965311725,0.0215565561537779,0.0213184084100849,0.0298930447588349,0.0170799042391344,0.0182814192038108,0.018105706319656,0.024082450125221,0.0208968884477855,0.0199328596881425,0.0276654575723871,0.0230079864838814,0.0239344823808905,0.0647337024803579
"ES033C","65-74",0.0237206712838685,0.0178144284547617,0.0202022090241769,0.0200710705312737,0.0283298026619799,0.0160179747372931,0.0171542313836636,0.0170294038251316,0.0228281640772727,0.0196117766774063,0.0187714093064719,0.0261724218324436,0.0216837989695277,0.023021681889483,0.0612792485778517
"ES033C","75-84",0.0235135257893222,0.0176517907329292,0.0200118216929357,0.0199053200151556,0.0280668058807512,0.0158805422555597,0.0169984756768289,0.0168882975439541,0.0226190971831625,0.0194309841435569,0.0186175385025767,0.0259266836642574,0.0215091706219873,0.0228637867900083,0.0607681473952028
"ES033C","85+",0.0242657986735635,0.0182644132736516,0.0206759274806866,0.0205371860944623,0.0287421478250492,0.0164262470205281,0.0175568848197035,0.0174375635068131,0.0231650818195518,0.020060849343667,0.0192068805874636,0.0265831829705175,0.0221827802192501,0.0232490033143566,0.0624082853387737
"ES034C","20-44",0.0263981732253008,0.0199406014462374,0.0225887250552308,0.0221603171211538,0.030881101262617,0.017755241574812,0.0189787528863663,0.0187531814214507,0.0246808051036702,0.0217582749840466,0.020584993049544,0.0285519258835798,0.0239943606174142,0.0235888870773268,0.0681183016110285
"ES034C","45-64",0.0205789116543031,0.0152483180186747,0.017388800314913,0.0173363658297615,0.0250204943939779,0.0136319963058655,0.0146366239950476,0.0145798639925188,0.019967007435301,0.0168210295494941,0.0160877252211804,0.0229324207640039,0.0188734646032009,0.0201542532921197,0.0549495843289531
"ES034C","65-74",0.0189126922537178,0.0139070383212521,0.0158956506744724,0.0159583021761131,0.0233005552595969,0.0124558886270648,0.0133903705802342,0.0133878693633122,0.018583783762255,0.0154020662611352,0.0148021431678906,0.0212867068875896,0.0174131612293332,0.0191343102941963,0.051149821197058
"ES034C","75-84",0.0185632442845478,0.0136282817154126,0.015577688341603,0.0156728649916816,0.0228925816638184,0.0122143006772011,0.0131256385533507,0.0131412006350325,0.0182558517338527,0.0150985047255655,0.0145349088234075,0.0209001577458758,0.0171136177576519,0.0188792044814912,0.0503199814963702
"ES034C","85+",0.0192079147044082,0.0141527628633693,0.0161449320450672,0.0162138269175591,0.0234552465907803,0.0126803741040799,0.0136005103449287,0.0136096169498625,0.0187087365962795,0.0156345267313035,0.0150374945363485,0.0214468447936433,0.0176932314444575,0.0191842195702508,0.0517185004381999
"ES035C","20-44",0.0236915024008604,0.0179685370109879,0.0203172014605724,0.019972654112324,0.0276047749558462,0.0160535678244667,0.0171601964517274,0.0169305052961469,0.0221060252985939,0.0196203660612075,0.0185695097676619,0.025514843418803,0.0215653006009426,0.0212826301881192,0.0603181234937596
"ES035C","45-64",0.0175594314854115,0.013026860972916,0.0148393673788724,0.014890907582415,0.0214460438335519,0.0117119714567648,0.0125897991127013,0.0125357651654566,0.0171595951829769,0.0144186406193503,0.0138328824794692,0.0196041158321225,0.0161548163729539,0.0177217922693836,0.0462896781676909
"ES035C","65-74",0.0159238378276093,0.0117119243251913,0.0133744315463637,0.0135391409416321,0.0197659051899373,0.010559504956767,0.0113692727842969,0.0113674348792351,0.01581245422389,0.0130260998679176,0.0125723592193818,0.0179935701782213,0.0147134151551367,0.0167525707051155,0.0424724198777621
"ES035C","75-84",0.0155819482286969,0.0114405851453758,0.0130639078380059,0.0132606975536215,0.0193727771332826,0.0103248288272185,0.0111124937110622,0.0111275511445577,0.0154997337909724,0.0127293080750227,0.0123120818427117,0.017618846094925,0.014414050079525,0.016528192033885,0.0415899526007017
"ES035C","85+",0.0162335064245925,0.0119721242085634,0.0136380472450835,0.0138082104527798,0.0199502289179232,0.0107975648434074,0.0115950871841965,0.0116024627256429,0.0159681937473896,0.0132715390519812,0.0128212605713631,0.0181770241140346,0.0149924825780324,0.0168665755979482,0.0429253927239188
"ES036C","20-44",0.0203267485967393,0.0159552732536785,0.0179289456156877,0.016679899475812,0.0214571067175801,0.0141146091893979,0.0149682322302,0.0143780835560308,0.0172863208889875,0.0172155848894877,0.0157292158293063,0.0205543686690111,0.0180282839961131,0.0133639355958473,0.0498035814185602
"ES036C","45-64",0.0142938033800076,0.0110911935371787,0.0125380932961615,0.0116777638414635,0.0153910924062892,0.00983828983440035,0.0104668314177743,0.0100490645499011,0.0124113454544628,0.0120937240188855,0.0110640564778449,0.0147297292093637,0.0127047748529855,0.00984185045396639,0.0359879975122538
"ES036C","65-74",0.0125721068079134,0.0097054454205232,0.0109954350205912,0.0102530582042479,0.0136215471197202,0.00862184126888948,0.00917932198103112,0.00881581175213236,0.0109905751745517,0.0106258247307742,0.00973396701587135,0.0130316329957399,0.0111870702628264,0.00881220646580376,0.031967784272769
"ES036C","75-84",0.012149093870664,0.00936756922994962,0.0106118160697197,0.00990609259840163,0.0131447923504788,0.00832726971696906,0.00885982929661445,0.00851518259345281,0.0106092119475924,0.0102583805700962,0.00940855291668651,0.0125752365378291,0.0108158511074989,0.00853244487442864,0.0308953376068249
"ES036C","85+",0.0127815496920957,0.00988284031745591,0.0111674855110474,0.0104368309003517,0.0136941521142976,0.00878444621742066,0.00932521772711548,0.0089739069632549,0.0110537076590471,0.0107813289776834,0.00990046961092549,0.0131050723461934,0.0113773852372037,0.00884645924607069,0.0321690505200762
"ES037C","20-44",0.0354349722317978,0.0270235080156058,0.0305365872556759,0.0296010899824382,0.0405193119862089,0.0240094675623466,0.0256227021772364,0.0251365929544896,0.0324817522905968,0.0293916519169168,0.0276024387238384,0.0377035983632074,0.0318639200860036,0.0302042985671393,0.0885523403777256
"ES037C","45-64",0.0292597650522819,0.022044219909867,0.0250192786094603,0.0244810225510065,0.0343113984080701,0.0196333087302863,0.0210155450993849,0.0207071505934202,0.027488159172104,0.0241524949379221,0.022828340990994,0.0317497022359563,0.0264270725550563,0.0265676198150174,0.0745956054950253
"ES037C","65-74",0.0274793432021788,0.0206108608317985,0.0234244734462296,0.0230076789367693,0.0324829273335015,0.018375873536621,0.0196844055471306,0.0194327576799776,0.0260173786347063,0.0226366830431843,0.0214534829556589,0.0299991234000116,0.0248646880786166,0.0254849336939985,0.0705475795790967
"ES037C","75-84",0.0270229335608327,0.0202458720335567,0.0230112307870314,0.0226330965976559,0.0319722711836782,0.0180581877467209,0.0193401134654976,0.0191089929550959,0.0256066461964892,0.0222423843656233,0.0211027753902287,0.0295134882559083,0.0244697691210377,0.0251702927679986,0.0694837588019002
"ES037C","85+",0.027590618232196,0.0207085022161432,0.0235096347397725,0.023109976879434,0.0324593992639709,0.0184697670870702,0.0197575581695707,0.0195220191402227,0.0259985444018781,0.0227126153660654,0.0215451166054501,0.0299873358394254,0.0249807312412363,0.0254306818664426,0.0707147548592437
"ES038C","20-44",0.0180586095903598,0.0142016701009101,0.0159433852044069,0.0148673682686402,0.0190717984837652,0.0125872316281171,0.013337468512771,0.0128383187687316,0.015379442734859,0.015330852715715,0.0140386695569966,0.0182935859335019,0.016067173240661,0.0119671396625109,0.0445826501684489
"ES038C","45-64",0.0121970878673034,0.00947581322687821,0.0107060750181001,0.0100082215642857,0.0131749830660647,0.00843378523335759,0.00896467241725718,0.00863429463857917,0.0106385488333613,0.010356856544916,0.00950803333012758,0.0126359441018809,0.0109030730948756,0.00852531047097758,0.0312610344949947
"ES038C","65-74",0.010437844823722,0.00805987881752775,0.0091299522815895,0.00855300532097006,0.0113644686919203,0.0071916934915096,0.0076494846758,0.00737539794714956,0.00918372758019471,0.00885831389904867,0.00815016387907513,0.0109013392976081,0.00935731294324336,0.00746070821615711,0.027214861871418
"ES038C","75-84",0.01005008615628,0.00775048453628931,0.00877791887051168,0.00823574593627856,0.010920787080772,0.00692285700749084,0.00735657129329316,0.00710107508218451,0.00882805604004357,0.00852179012284267,0.00785298926026804,0.0104789144264031,0.00902117492129747,0.00719140251683226,0.0262704918465016
"ES038C","85+",0.0106933171345099,0.00827429621462692,0.00934369299579202,0.0087757166600027,0.0114816898299288,0.0073881822647007,0.00783057943533919,0.00756850744963889,0.00928067692353207,0.00905559722091489,0.008354260164678,0.0110223128589614,0.009596693746734,0.00750215606789611,0.0276308726552797
"ES040C","20-44",0.0227457961493293,0.0171761643661326,0.0194469984449551,0.0191948963306862,0.0267148592143759,0.0153522829000537,0.0164150754349271,0.0162475651981378,0.0213676306332911,0.0187814271412946,0.0178319399661953,0.0246514916215943,0.0207705067092887,0.0207963982028121,0.0586516912319457
"ES040C","45-64",0.0170661718768571,0.0125979837519099,0.014372296189494,0.0144879438640032,0.0209992015433716,0.0113303288796049,0.0121796752508711,0.0121766134944575,0.0167738954262444,0.013963223178137,0.0134446163783084,0.0191695146731994,0.0157671619435741,0.0174685315481078,0.0457354941302135
"ES040C","65-74",0.0154417334370283,0.0112912953464573,0.0129167721791554,0.0131452528594983,0.019324161563798,0.0101852260968749,0.0109661472205366,0.0110159140138239,0.0154288889096221,0.0125800785492526,0.0121925414865369,0.0175659532470098,0.0143403708321988,0.0164881680621466,0.0419920031141365
"ES040C","75-84",0.0151261108995399,0.0110405135108715,0.0126292989429188,0.0128884185235886,0.0189528112827581,0.00996868536386396,0.0107279092248626,0.0107945401223508,0.0151320853612121,0.0123055497619889,0.0119524006896424,0.0172137794754916,0.0140679610104951,0.0162651632408309,0.0412084943314081
"ES040C","85+",0.0157892700524104,0.0115806253747351,0.01321346099998,0.0134452545586015,0.0195379634226874,0.0104489489660055,0.0112180435336979,0.0112772954061657,0.0156049104495721,0.0128577590242014,0.0124702813124231,0.0177811201431228,0.0146607742445052,0.0165954683319537,0.0426159998471906
"ES041C","20-44",0.0198679600943103,0.0156096027983864,0.0175172108418556,0.0163328091258837,0.0209164713328853,0.0138220853562072,0.0146465691078656,0.0140884644845827,0.0168756002408804,0.0168246329987731,0.0154014202705847,0.0200442320005559,0.0176629393650136,0.0130771533515698,0.0483282747562364
"ES041C","45-64",0.0138330293766804,0.0107450934585113,0.0121250611899126,0.0113301459570647,0.0148510100049752,0.00954625345687169,0.010145715192641,0.00975990501031202,0.0120036746333452,0.0117018923487386,0.0107366368523701,0.0142193998657073,0.0123344612796252,0.00957076423330175,0.0344630500948573
"ES041C","65-74",0.0121721895055772,0.00940911105927896,0.0106370134552074,0.00995657303021873,0.0131437227835622,0.00837407503748243,0.00890475198131131,0.00857142941730146,0.010634453800612,0.0102860588346076,0.00945472146060394,0.0125806781510098,0.0108686190054959,0.00858610703730887,0.0305554008598607
"ES041C","75-84",0.0118006147913543,0.00911327416529869,0.0102995364078673,0.0096528039767015,0.0127194794051597,0.0081168827608666,0.00862455014322827,0.0083086060136119,0.0102965128877805,0.00996259522019604,0.00916998241834768,0.0121743786601906,0.0105413135662576,0.00834393991902729,0.0295790567435341
"ES041C","85+",0.0124089223519671,0.00960928820697163,0.0108345798124251,0.010163631438191,0.0132523165610077,0.00855727016403751,0.00907346084706609,0.00875062023689977,0.0107288644581088,0.010466501562802,0.00964400958326636,0.0126877988460411,0.0110796070136341,0.00865673821008994,0.0307869508184186
"ES042C","20-44",0.0245497394638512,0.0184590631028613,0.020966803814379,0.0205378169824408,0.0286476893984642,0.0164465969589282,0.0176084303163414,0.017345073958885,0.0228284187166762,0.0202265689055506,0.0190668093626591,0.0264592933034611,0.0223790463770382,0.0215561759634416,0.0640349176181924
"ES042C","45-64",0.0186893103147874,0.0137336617615304,0.0157290882151469,0.0156797852133648,0.0227412419951522,0.0122930633636539,0.0132347251672718,0.0131407496964572,0.0180813607728407,0.0152509173359866,0.0145368400797492,0.020790115450282,0.0172127758219804,0.0181182740970683,0.0506270330559992
"ES042C","65-74",0.0170955498854333,0.0124508558234273,0.014300095039242,0.0143618176784223,0.0210916747477516,0.0111676489336969,0.0120420340446596,0.0119998575835284,0.016756844433049,0.0138913958195068,0.0133067415925137,0.0192085470807047,0.0158109068345365,0.0171533230115562,0.0469060460565549
"ES042C","75-84",0.0167888427143391,0.0122065968040389,0.0140198579270586,0.0141118297955074,0.0207247307172224,0.010955817264286,0.0118087943395967,0.0117831436806071,0.0164636033781642,0.0136224729734392,0.0130721216796489,0.0188586594318905,0.015544686959819,0.0169333210061375,0.0461045922165298
"ES042C","85+",0.0174992258035357,0.0127842036542944,0.0146450975460857,0.0147074274309309,0.0213494105414552,0.0114680479141939,0.0123321097001793,0.0122980203228783,0.0169683069744303,0.0142121561717631,0.0136251093152369,0.019461900479775,0.0161774901352444,0.0172867895313745,0.0475724028534129
"ES043C","20-44",0.0172010721016462,0.0136471669772957,0.0152442888561193,0.0142671236307259,0.0180360210232277,0.0121257564822396,0.0128275759285487,0.0123666600430969,0.0146399975880187,0.0146591569439497,0.0134837511010935,0.0173288672475858,0.0153051011037181,0.0115498811732396,0.0411680272218591
