"city","URAU_CODE","agegroup","mmt","tmax","log_rr_slope_at_tmax","temperature","rr","log_rr","af_heat","baseline_daily_per100k","baseline_daily_per_person","mdd_heat_per_person_day","excess_heat_only_per100k_day"
"Munich","DE003C","45-64",19.6252,27.43,0.13301303604396,23,1.09182494371849,0.0878505565219234,0.0841022585596553,1.03624017688369,1.03624017688369e-05,8.71501392861749e-07,0.0871501392861749
"Munich","DE003C","45-64",19.6252,27.43,0.13301303604396,23.5,1.12659588098511,0.119200591325074,0.112370267921102,1.03624017688369,1.03624017688369e-05,1.1644258630703e-06,0.11644258630703
"Munich","DE003C","45-64",19.6252,27.43,0.13301303604396,24,1.16798766048547,0.155282319697381,0.143826571263304,1.03624017688369,1.03624017688369e-05,1.4903887164646e-06,0.14903887164646
"Munich","DE003C","45-64",19.6252,27.43,0.13301303604396,24.5,1.21664338318973,0.196095741638843,0.178066462352959,1.03624017688369,1.03624017688369e-05,1.84519622445683e-06,0.184519622445683
"Munich","DE003C","45-64",19.6252,27.43,0.13301303604396,25,1.27333680087823,0.241640857149462,0.214661824498989,1.03624017688369,1.03624017688369e-05,2.22441206989008e-06,0.222441206989008
"Munich","DE003C","45-64",19.6252,27.43,0.13301303604396,25.5,1.33899276877708,0.291917666229236,0.253169977226003,1.03624017688369,1.03624017688369e-05,2.62344901982313e-06,0.262344901982313
"Munich","DE003C","45-64",19.6252,27.43,0.13301303604396,26,1.41471227172042,0.346926168878167,0.29314248558549,1.03624017688369,1.03624017688369e-05,3.03766021115232e-06,0.303766021115232
"Munich","DE003C","45-64",19.6252,27.43,0.13301303604396,26.5,1.50180296817939,0.406666365096254,0.334133690511822,1.03624017688369,1.03624017688369e-05,3.4624275455877e-06,0.34624275455877
"Munich","DE003C","45-64",19.6252,27.43,0.13301303604396,27,1.60181643131032,0.471138254883496,0.375708738870919,1.03624017688369,1.03624017688369e-05,3.89324490024349e-06,0.389324490024349
"Munich","DE003C","45-64",19.6252,27.43,0.13301303604396,27.43,1.69955846119352,0.530368488617136,0.411611884596341,1.03624017688369,1.03624017688369e-05,4.26528772101541e-06,0.426528772101541
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,-15.49,1.15312957945684,0.14247961958355,0,3.97976961732912,3.97976961732912e-05,0,0
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,-15,1.15147449319734,0.141043289097388,0,3.97976961732912,3.97976961732912e-05,0,0
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,-14.5,1.14974267475064,0.139538156250512,0,3.97976961732912,3.97976961732912e-05,0,0
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,-14,1.14796766947917,0.137993135026212,0,3.97976961732912,3.97976961732912e-05,0,0
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,-13.5,1.14614968554799,0.136408225424488,0,3.97976961732912,3.97976961732912e-05,0,0
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,-13,1.14428893593558,0.134783427445341,0,3.97976961732912,3.97976961732912e-05,0,0
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,-12.5,1.14238563839221,0.133118741088771,0,3.97976961732912,3.97976961732912e-05,0,0
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,-12,1.14044001539752,0.131414166354776,0,3.97976961732912,3.97976961732912e-05,0,0
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,-11.5,1.13845229411718,0.129669703243358,0,3.97976961732912,3.97976961732912e-05,0,0
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,-11,1.13642270635867,0.127885351754517,0,3.97976961732912,3.97976961732912e-05,0,0
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,-10.5,1.13435148852626,0.126061111888252,0,3.97976961732912,3.97976961732912e-05,0,0
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,-10,1.13223888157514,0.124196983644563,0,3.97976961732912,3.97976961732912e-05,0,0
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,-9.5,1.1300851309647,0.12229296702345,0,3.97976961732912,3.97976961732912e-05,0,0
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,-9,1.127890486611,0.120349062024914,0,3.97976961732912,3.97976961732912e-05,0,0
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,-8.5,1.12565520283849,0.118365268648955,0,3.97976961732912,3.97976961732912e-05,0,0
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,-8,1.1233795383309,0.116341586895571,0,3.97976961732912,3.97976961732912e-05,0,0
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,-7.5,1.12106375608136,0.114278016764764,0,3.97976961732912,3.97976961732912e-05,0,0
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,-7,1.11870812334177,0.112174558256534,0,3.97976961732912,3.97976961732912e-05,0,0
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,-6.5,1.11631291157145,0.11003121137088,0,3.97976961732912,3.97976961732912e-05,0,0
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,-6,1.11387839638499,0.107847976107802,0,3.97976961732912,3.97976961732912e-05,0,0
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,-5.5,1.11140485749947,0.105624852467301,0,3.97976961732912,3.97976961732912e-05,0,0
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,-5,1.10889257868091,0.103361840449376,0,3.97976961732912,3.97976961732912e-05,0,0
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,-4.5,1.10634184769006,0.101058940054027,0,3.97976961732912,3.97976961732912e-05,0,0
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,-4,1.1037529562275,0.0987161512812549,0,3.97976961732912,3.97976961732912e-05,0,0
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,-3.5,1.10112619987811,0.096333474131059,0,3.97976961732912,3.97976961732912e-05,0,0
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,-3,1.09846187805486,0.0939109086034396,0,3.97976961732912,3.97976961732912e-05,0,0
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,-2.5,1.09576029394201,0.0914484546983965,0,3.97976961732912,3.97976961732912e-05,0,0
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,-2,1.09302175443762,0.0889461124159298,0,3.97976961732912,3.97976961732912e-05,0,0
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,-1.5,1.09024657009558,0.0864038817560395,0,3.97976961732912,3.97976961732912e-05,0,0
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,-1,1.08743505506692,0.0838217627187255,0,3.97976961732912,3.97976961732912e-05,0,0
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,-0.5,1.08464172718222,0.0812497271006142,0,3.97976961732912,3.97976961732912e-05,0,0
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,0,1.08194524450028,0.078760573321482,0,3.97976961732912,3.97976961732912e-05,0,0
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,0.5,1.07934558570319,0.0763549183170897,0,3.97976961732912,3.97976961732912e-05,0,0
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,1,1.07684208451284,0.0740327620874373,0,3.97976961732912,3.97976961732912e-05,0,0
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,1.5,1.07443410028415,0.0717941046325249,0,3.97976961732912,3.97976961732912e-05,0,0
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,2,1.07212101773192,0.0696389459523524,0,3.97976961732912,3.97976961732912e-05,0,0
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,2.5,1.06990224666878,0.0675672860469198,0,3.97976961732912,3.97976961732912e-05,0,0
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,3,1.06777722175426,0.0655791249162271,0,3.97976961732912,3.97976961732912e-05,0,0
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,3.5,1.06574540225474,0.0636744625602744,0,3.97976961732912,3.97976961732912e-05,0,0
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,4,1.06380627181413,0.0618532989790616,0,3.97976961732912,3.97976961732912e-05,0,0
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,4.5,1.06195933823516,0.0601156341725887,0,3.97976961732912,3.97976961732912e-05,0,0
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,5,1.06020413327122,0.0584614681408557,0,3.97976961732912,3.97976961732912e-05,0,0
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,5.5,1.05854021242842,0.0568908008838627,0,3.97976961732912,3.97976961732912e-05,0,0
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,6,1.05696715477811,0.0554036324016095,0,3.97976961732912,3.97976961732912e-05,0,0
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,6.5,1.05548456277927,0.0539999626940964,0,3.97976961732912,3.97976961732912e-05,0,0
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,7,1.0540920621112,0.0526797917613231,0,3.97976961732912,3.97976961732912e-05,0,0
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,7.5,1.05278930151589,0.0514431196032898,0,3.97976961732912,3.97976961732912e-05,0,0
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,8,1.05157595265044,0.0502899462199963,0,3.97976961732912,3.97976961732912e-05,0,0
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,8.5,1.05045170994905,0.0492202716114428,0,3.97976961732912,3.97976961732912e-05,0,0
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,9,1.04941629049485,0.0482340957776293,0,3.97976961732912,3.97976961732912e-05,0,0
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,9.5,1.04846943390116,0.0473314187185556,0,3.97976961732912,3.97976961732912e-05,0,0
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,10,1.04761090220239,0.0465122404342219,0,3.97976961732912,3.97976961732912e-05,0,0
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,10.5,1.04684047975437,0.0457765609246281,0,3.97976961732912,3.97976961732912e-05,0,0
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,11,1.04615797314403,0.0451243801897742,0,3.97976961732912,3.97976961732912e-05,0,0
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,11.5,1.04556321110852,0.0445556982296603,0,3.97976961732912,3.97976961732912e-05,0,0
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,12,1.04505604446356,0.0440705150442863,0,3.97976961732912,3.97976961732912e-05,0,0
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,12.5,1.04463634604106,0.0436688306336522,0,3.97976961732912,3.97976961732912e-05,0,0
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,13,1.044304010636,0.043350644997758,0,3.97976961732912,3.97976961732912e-05,0,0
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,13.5,1.04405895496245,0.0431159581366038,0,3.97976961732912,3.97976961732912e-05,0,0
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,14,1.04390111761881,0.0429647700501894,0,3.97976961732912,3.97976961732912e-05,0,0
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,14.5,1.04383045906214,0.042897080738515,0,3.97976961732912,3.97976961732912e-05,0,0
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,15,1.04384696159168,0.0429128902015805,0,3.97976961732912,3.97976961732912e-05,0,0
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,15.5,1.04366755338541,0.0427410032945281,0,3.97976961732912,3.97976961732912e-05,0,0
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,16,1.04228375921079,0.041414227957767,0,3.97976961732912,3.97976961732912e-05,0,0
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,16.5,1.03961115763684,0.0388467563524946,0,3.97976961732912,3.97976961732912e-05,0,0
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,17,1.03565967255977,0.0350385884787108,0,3.97976961732912,3.97976961732912e-05,0,0
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,17.5,1.03044394540379,0.0299897243364157,0,3.97976961732912,3.97976961732912e-05,0,0
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,18,1.02398324474077,0.0237001639256092,0,3.97976961732912,3.97976961732912e-05,0,0
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,18.5,1.01630134770078,0.0161699072462913,0,3.97976961732912,3.97976961732912e-05,0,0
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,19,1.00742772098202,0.00740027130441651,0,3.97976961732912,3.97976961732912e-05,0,0
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,19.5,1.00081316801162,0.000812837569635377,0,3.97976961732912,3.97976961732912e-05,0,0
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,20,0.999569829888278,-0.000430262661427316,0,3.97976961732912,3.97976961732912e-05,0,0
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,20.5,1.00367771687643,0.00367097061122834,0.00366424083606826,3.97976961732912,3.97976961732912e-05,1.45828343499611e-07,0.0145828343499611
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,21,1.01320293650327,0.0131165373876024,0.0130308904836354,3.97976961732912,3.97976961732912e-05,5.18599420335155e-07,0.0518599420335155
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,21.5,1.02829946982376,0.0279064376676947,0.0275206500190157,3.97976961732912,3.97976961732912e-05,1.09525846794827e-06,0.109525846794827
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,22,1.04921332748566,0.0480406714515054,0.0469049774687841,3.97976961732912,3.97976961732912e-05,1.86671004231774e-06,0.186671004231774
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,22.5,1.07628924292058,0.0735192387390345,0.0708817294443681,3.97976961732912,3.97976961732912e-05,2.82092953266439e-06,0.282092953266439
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,23,1.10998015804605,0.104342139530282,0.0990829946362758,3.97976961732912,3.97976961732912e-05,3.94327491647434e-06,0.394327491647435
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,23.5,1.15085986747357,0.140509373825248,0.131084480167637,3.97976961732912,3.97976961732912e-05,5.21686031474542e-06,0.521686031474543
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,24,1.19963931601223,0.182020941623932,0.166416116367258,3.97976961732912,3.97976961732912e-05,6.62297803752318e-06,0.662297803752319
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,24.5,1.2571871979788,0.228876842926335,0.204573510128231,3.97976961732912,3.97976961732912e-05,8.14155440118704e-06,0.814155440118704
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,25,1.32455569375017,0.281077077732456,0.245029858149085,3.97976961732912,3.97976961732912e-05,9.75162384800193e-06,0.975162384800193
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,25.5,1.40301240948041,0.338621646042295,0.287247929353425,3.97976961732912,3.97976961732912e-05,1.14318058188146e-05,1.14318058188146
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,26,1.494079873086,0.401510547855853,0.330691740104555,3.97976961732912,3.97976961732912e-05,1.31607693996981e-05,1.31607693996981
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,26.5,1.59958430029514,0.469743783173129,0.374837575102799,3.97976961732912,3.97976961732912e-05,1.49176719282744e-05,1.49176719282744
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,27,1.72171580044713,0.543321351994123,0.419184048993276,3.97976961732912,3.97976961732912e-05,1.66825594225244e-05,1.66825594225244
"Munich","DE003C","65-74",19.6252,27.43,0.151751264455187,27.43,1.84203780059176,0.610872459116452,0.457122975609542,3.97976961732912,3.97976961732912e-05,1.81924412971394e-05,1.81924412971394
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,-15.49,1.30573235764723,0.266764076963829,0,9.84855119509021,9.84855119509021e-05,0,0
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,-15,1.29498656778519,0.258500322731059,0,9.84855119509021,9.84855119509021e-05,0,0
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,-14.5,1.28437282093241,0.250270522103386,0,9.84855119509021,9.84855119509021e-05,0,0
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,-14,1.27410678154589,0.242245369607696,0,9.84855119509021,9.84855119509021e-05,0,0
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,-13.5,1.26418148489996,0.234424865243989,0,9.84855119509021,9.84855119509021e-05,0,0
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,-13,1.25459022962947,0.226809009012265,0,9.84855119509021,9.84855119509021e-05,0,0
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,-12.5,1.24532657021291,0.219397800912524,0,9.84855119509021,9.84855119509021e-05,0,0
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,-12,1.23638430977424,0.212191240944766,0,9.84855119509021,9.84855119509021e-05,0,0
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,-11.5,1.22775749319201,0.205189329108992,0,9.84855119509021,9.84855119509021e-05,0,0
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,-11,1.21944040050532,0.1983920654052,0,9.84855119509021,9.84855119509021e-05,0,0
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,-10.5,1.21142754060614,0.191799449833392,0,9.84855119509021,9.84855119509021e-05,0,0
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,-10,1.20371364520852,0.185411482393566,0,9.84855119509021,9.84855119509021e-05,0,0
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,-9.5,1.19629366308529,0.179228163085724,0,9.84855119509021,9.84855119509021e-05,0,0
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,-9,1.18916275456345,0.173249491909865,0,9.84855119509021,9.84855119509021e-05,0,0
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,-8.5,1.18231628626991,0.167475468865989,0,9.84855119509021,9.84855119509021e-05,0,0
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,-8,1.17574982611961,0.161906093954096,0,9.84855119509021,9.84855119509021e-05,0,0
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,-7.5,1.16945913853833,0.156541367174186,0,9.84855119509021,9.84855119509021e-05,0,0
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,-7,1.16344017991314,0.151381288526259,0,9.84855119509021,9.84855119509021e-05,0,0
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,-6.5,1.15768909426356,0.146425858010315,0,9.84855119509021,9.84855119509021e-05,0,0
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,-6,1.15220220912694,0.141675075626355,0,9.84855119509021,9.84855119509021e-05,0,0
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,-5.5,1.14697603165197,0.137128941374377,0,9.84855119509021,9.84855119509021e-05,0,0
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,-5,1.14200724489447,0.132787455254383,0,9.84855119509021,9.84855119509021e-05,0,0
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,-4.5,1.13729270430999,0.128650617266372,0,9.84855119509021,9.84855119509021e-05,0,0
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,-4,1.13282943443799,0.124718427410344,0,9.84855119509021,9.84855119509021e-05,0,0
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,-3.5,1.12861462577272,0.120990885686299,0,9.84855119509021,9.84855119509021e-05,0,0
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,-3,1.12464563181622,0.117467992094237,0,9.84855119509021,9.84855119509021e-05,0,0
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,-2.5,1.12091996630911,0.114149746634158,0,9.84855119509021,9.84855119509021e-05,0,0
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,-2,1.11743530063504,0.111036149306062,0,9.84855119509021,9.84855119509021e-05,0,0
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,-1.5,1.11418946139512,0.108127200109949,0,9.84855119509021,9.84855119509021e-05,0,0
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,-1,1.11118042814875,0.10542289904582,0,9.84855119509021,9.84855119509021e-05,0,0
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,-0.5,1.10833713314382,0.102860813834266,0,9.84855119509021,9.84855119509021e-05,0,0
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,0,1.10555778868383,0.100349993747263,0,9.84855119509021,9.84855119509021e-05,0,0
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,0.5,1.10284109974909,0.0978896680159286,0,9.84855119509021,9.84855119509021e-05,0,0
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,1,1.10018663835132,0.0954798366402633,0,9.84855119509021,9.84855119509021e-05,0,0
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,1.5,1.09759398695842,0.093120499620267,0,9.84855119509021,9.84855119509021e-05,0,0
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,2,1.09506273838503,0.0908116569559397,0,9.84855119509021,9.84855119509021e-05,0,0
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,2.5,1.09259249568601,0.0885533086472813,0,9.84855119509021,9.84855119509021e-05,0,0
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,3,1.09018287205277,0.0863454546942918,0,9.84855119509021,9.84855119509021e-05,0,0
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,3.5,1.08783349071231,0.0841880950969714,0,9.84855119509021,9.84855119509021e-05,0,0
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,4,1.08554398482911,0.0820812298553198,0,9.84855119509021,9.84855119509021e-05,0,0
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,4.5,1.08331399740968,0.0800248589693373,0,9.84855119509021,9.84855119509021e-05,0,0
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,5,1.08114318120981,0.0780189824390237,0,9.84855119509021,9.84855119509021e-05,0,0
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,5.5,1.0790311986445,0.076063600264379,0,9.84855119509021,9.84855119509021e-05,0,0
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,6,1.07697772170045,0.0741587124454033,0,9.84855119509021,9.84855119509021e-05,0,0
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,6.5,1.07498243185121,0.0723043189820966,0,9.84855119509021,9.84855119509021e-05,0,0
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,7,1.07304501997482,0.0705004198744588,0,9.84855119509021,9.84855119509021e-05,0,0
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,7.5,1.071165186274,0.06874701512249,0,9.84855119509021,9.84855119509021e-05,0,0
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,8,1.06934264019891,0.0670441047261901,0,9.84855119509021,9.84855119509021e-05,0,0
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,8.5,1.06757710037221,0.0653916886855592,0,9.84855119509021,9.84855119509021e-05,0,0
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,9,1.06586829451675,0.0637897670005973,0,9.84855119509021,9.84855119509021e-05,0,0
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,9.5,1.06421595938557,0.0622383396713043,0,9.84855119509021,9.84855119509021e-05,0,0
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,10,1.06261984069431,0.0607374066976802,0,9.84855119509021,9.84855119509021e-05,0,0
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,10.5,1.06107969305597,0.0592869680797251,0,9.84855119509021,9.84855119509021e-05,0,0
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,11,1.05959527991811,0.057887023817439,0,9.84855119509021,9.84855119509021e-05,0,0
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,11.5,1.05816637350223,0.0565375739108218,0,9.84855119509021,9.84855119509021e-05,0,0
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,12,1.05679275474554,0.0552386183598736,0,9.84855119509021,9.84855119509021e-05,0,0
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,12.5,1.055474213245,0.0539901571645943,0,9.84855119509021,9.84855119509021e-05,0,0
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,13,1.0542105472036,0.052792190324984,0,9.84855119509021,9.84855119509021e-05,0,0
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,13.5,1.05300156337889,0.0516447178410427,0,9.84855119509021,9.84855119509021e-05,0,0
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,14,1.05184707703374,0.0505477397127703,0,9.84855119509021,9.84855119509021e-05,0,0
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,14.5,1.05074691188925,0.0495012559401668,0,9.84855119509021,9.84855119509021e-05,0,0
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,15,1.04970090007995,0.0485052665232323,0,9.84855119509021,9.84855119509021e-05,0,0
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,15.5,1.04845171871404,0.0473145223396919,0,9.84855119509021,9.84855119509021e-05,0,0
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,16,1.04608472916404,0.0450543653870577,0,9.84855119509021,9.84855119509021e-05,0,0
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,16.5,1.04252660767029,0.0416471973102346,0,9.84855119509021,9.84855119509021e-05,0,0
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,17,1.0377895495703,0.0370930181092229,0,9.84855119509021,9.84855119509021e-05,0,0
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,17.5,1.03188974775758,0.0313918277840224,0,9.84855119509021,9.84855119509021e-05,0,0
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,18,1.02484730046322,0.0245436263346332,0,9.84855119509021,9.84855119509021e-05,0,0
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,18.5,1.01668609719235,0.0165484137610553,0,9.84855119509021,9.84855119509021e-05,0,0
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,19,1.00743509171441,0.00740758766595995,0,9.84855119509021,9.84855119509021e-05,0,0
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,19.5,1.0007524027025,0.000752119789488637,0,9.84855119509021,9.84855119509021e-05,0,0
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,20,0.999937656088991,-6.23458544714572e-05,0,9.84855119509021,9.84855119509021e-05,0,0
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,20.5,1.00497653274315,0.00496419073407972,0.00495188950289476,9.84855119509021,9.84855119509021e-05,4.87689372816888e-07,0.0487689372816888
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,21,1.01595771536517,0.0158317295551422,0.0157070664692367,9.84855119509021,9.84855119509021e-05,1.54691848246962e-06,0.154691848246962
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,21.5,1.03307549488533,0.0325402706087158,0.0320165322370782,9.84855119509021,9.84855119509021e-05,3.15316456826121e-06,0.315316456826121
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,22,1.05663551096455,0.0550898138948008,0.0535998557467112,9.84855119509021,9.84855119509021e-05,5.27880923370935e-06,0.527880923370935
"Munich","DE003C","75-84",19.6252,27.43,0.166942393142355,22.5,1.08706386451123,0.083480359413397,0.080090845950784,9.84855119509021,9.84855119509021e-05,7.8877879660438e-06,0.78877879660438
